"Step","tpt - loss","tpt - loss__MIN","tpt - loss__MAX","fl - loss","fl - loss__MIN","fl - loss__MAX","vn - loss","vn - loss__MIN","vn - loss__MAX"
"24900","4.35698127746582","4.35698127746582","4.35698127746582","4.239344596862793","4.239344596862793","4.239344596862793","4.4472503662109375","4.4472503662109375","4.4472503662109375"
"25000","4.276231288909912","4.276231288909912","4.276231288909912","4.420073509216309","4.420073509216309","4.420073509216309","4.21876335144043","4.21876335144043","4.21876335144043"
"25100","4.254269599914551","4.254269599914551","4.254269599914551","4.500712871551514","4.500712871551514","4.500712871551514","4.151202201843262","4.151202201843262","4.151202201843262"
"25200","4.2773213386535645","4.2773213386535645","4.2773213386535645","4.315470218658447","4.315470218658447","4.315470218658447","4.469235897064209","4.469235897064209","4.469235897064209"
"25300","4.317159175872803","4.317159175872803","4.317159175872803","4.55494499206543","4.55494499206543","4.55494499206543","4.483171463012695","4.483171463012695","4.483171463012695"
"25400","4.190298557281494","4.190298557281494","4.190298557281494","4.410021781921387","4.410021781921387","4.410021781921387","3.9811034202575684","3.9811034202575684","3.9811034202575684"
"25500","4.2050065994262695","4.2050065994262695","4.2050065994262695","4.502211570739746","4.502211570739746","4.502211570739746","4.433680057525635","4.433680057525635","4.433680057525635"
"25600","4.1503682136535645","4.1503682136535645","4.1503682136535645","4.467541217803955","4.467541217803955","4.467541217803955","4.337186813354492","4.337186813354492","4.337186813354492"
"25700","4.293483257293701","4.293483257293701","4.293483257293701","4.417808532714844","4.417808532714844","4.417808532714844","4.214599609375","4.214599609375","4.214599609375"
"25800","4.279958724975586","4.279958724975586","4.279958724975586","3.9992733001708984","3.9992733001708984","3.9992733001708984","4.373108863830566","4.373108863830566","4.373108863830566"
"25900","4.406952381134033","4.406952381134033","4.406952381134033","4.550073623657227","4.550073623657227","4.550073623657227","4.310984134674072","4.310984134674072","4.310984134674072"
"26000","4.292198657989502","4.292198657989502","4.292198657989502","4.460777282714844","4.460777282714844","4.460777282714844","4.299241065979004","4.299241065979004","4.299241065979004"
"26100","4.258672714233398","4.258672714233398","4.258672714233398","4.395859241485596","4.395859241485596","4.395859241485596","4.222984790802002","4.222984790802002","4.222984790802002"
"26200","4.130824089050293","4.130824089050293","4.130824089050293","4.47065544128418","4.47065544128418","4.47065544128418","4.106125354766846","4.106125354766846","4.106125354766846"
"26300","4.216819763183594","4.216819763183594","4.216819763183594","4.418407917022705","4.418407917022705","4.418407917022705","4.375060558319092","4.375060558319092","4.375060558319092"
"26400","4.30978536605835","4.30978536605835","4.30978536605835","4.435054779052734","4.435054779052734","4.435054779052734","4.3376240730285645","4.3376240730285645","4.3376240730285645"
"26500","4.207394599914551","4.207394599914551","4.207394599914551","3.9571142196655273","3.9571142196655273","3.9571142196655273","4.536052227020264","4.536052227020264","4.536052227020264"
"26600","4.158773899078369","4.158773899078369","4.158773899078369","4.51021671295166","4.51021671295166","4.51021671295166","4.388264179229736","4.388264179229736","4.388264179229736"
"26700","4.153689861297607","4.153689861297607","4.153689861297607","4.482453346252441","4.482453346252441","4.482453346252441","4.126871585845947","4.126871585845947","4.126871585845947"
"26800","4.337790489196777","4.337790489196777","4.337790489196777","4.48828649520874","4.48828649520874","4.48828649520874","4.2941389083862305","4.2941389083862305","4.2941389083862305"
"26900","4.335076332092285","4.335076332092285","4.335076332092285","4.322473049163818","4.322473049163818","4.322473049163818","4.279435634613037","4.279435634613037","4.279435634613037"
"27000","4.222891807556152","4.222891807556152","4.222891807556152","4.421143054962158","4.421143054962158","4.421143054962158","4.189446926116943","4.189446926116943","4.189446926116943"
"27100","4.267974376678467","4.267974376678467","4.267974376678467","4.535295486450195","4.535295486450195","4.535295486450195","4.267218112945557","4.267218112945557","4.267218112945557"
"27200","4.114663600921631","4.114663600921631","4.114663600921631","4.425497055053711","4.425497055053711","4.425497055053711","4.381960868835449","4.381960868835449","4.381960868835449"
"27300","4.207736015319824","4.207736015319824","4.207736015319824","4.451233863830566","4.451233863830566","4.451233863830566","4.30336332321167","4.30336332321167","4.30336332321167"
"27400","4.244027137756348","4.244027137756348","4.244027137756348","4.446841716766357","4.446841716766357","4.446841716766357","4.2342729568481445","4.2342729568481445","4.2342729568481445"
"27500","4.100921154022217","4.100921154022217","4.100921154022217","4.473559379577637","4.473559379577637","4.473559379577637","4.389488220214844","4.389488220214844","4.389488220214844"
"27600","4.007201671600342","4.007201671600342","4.007201671600342","4.161584854125977","4.161584854125977","4.161584854125977","4.276332378387451","4.276332378387451","4.276332378387451"
"27700","4.185075283050537","4.185075283050537","4.185075283050537","4.521503925323486","4.521503925323486","4.521503925323486","4.143370628356934","4.143370628356934","4.143370628356934"
"27800","4.340828895568848","4.340828895568848","4.340828895568848","4.410696029663086","4.410696029663086","4.410696029663086","4.290067195892334","4.290067195892334","4.290067195892334"
"27900","4.279675006866455","4.279675006866455","4.279675006866455","4.321292400360107","4.321292400360107","4.321292400360107","4.0181989669799805","4.0181989669799805","4.0181989669799805"
"28000","4.166716575622559","4.166716575622559","4.166716575622559","4.473282814025879","4.473282814025879","4.473282814025879","4.279031276702881","4.279031276702881","4.279031276702881"
"28100","4.237281322479248","4.237281322479248","4.237281322479248","4.303032398223877","4.303032398223877","4.303032398223877","4.019549369812012","4.019549369812012","4.019549369812012"
"28200","4.213473320007324","4.213473320007324","4.213473320007324","4.227806091308594","4.227806091308594","4.227806091308594","4.273345947265625","4.273345947265625","4.273345947265625"
"28300","4.237502574920654","4.237502574920654","4.237502574920654","4.460592746734619","4.460592746734619","4.460592746734619","4.161552906036377","4.161552906036377","4.161552906036377"
"28400","4.23991060256958","4.23991060256958","4.23991060256958","4.370565414428711","4.370565414428711","4.370565414428711","4.527249336242676","4.527249336242676","4.527249336242676"
"28500","3.9353747367858887","3.9353747367858887","3.9353747367858887","4.518203258514404","4.518203258514404","4.518203258514404","4.481997966766357","4.481997966766357","4.481997966766357"
"28600","4.162225723266602","4.162225723266602","4.162225723266602","4.14868688583374","4.14868688583374","4.14868688583374","4.2592902183532715","4.2592902183532715","4.2592902183532715"
"28700","4.116252422332764","4.116252422332764","4.116252422332764","4.462809085845947","4.462809085845947","4.462809085845947","4.311718940734863","4.311718940734863","4.311718940734863"
"28800","4.190951824188232","4.190951824188232","4.190951824188232","4.288018226623535","4.288018226623535","4.288018226623535","4.302750110626221","4.302750110626221","4.302750110626221"
"28900","4.236173629760742","4.236173629760742","4.236173629760742","4.164792537689209","4.164792537689209","4.164792537689209","4.363917827606201","4.363917827606201","4.363917827606201"
"29000","4.065306663513184","4.065306663513184","4.065306663513184","4.490706920623779","4.490706920623779","4.490706920623779","4.2443671226501465","4.2443671226501465","4.2443671226501465"
"29100","4.2175164222717285","4.2175164222717285","4.2175164222717285","4.49100399017334","4.49100399017334","4.49100399017334","4.370391845703125","4.370391845703125","4.370391845703125"
"29200","4.106773376464844","4.106773376464844","4.106773376464844","4.430613040924072","4.430613040924072","4.430613040924072","4.357420921325684","4.357420921325684","4.357420921325684"
"29300","4.293946743011475","4.293946743011475","4.293946743011475","4.392746925354004","4.392746925354004","4.392746925354004","4.303279876708984","4.303279876708984","4.303279876708984"
"29400","4.118022918701172","4.118022918701172","4.118022918701172","3.9881434440612793","3.9881434440612793","3.9881434440612793","4.273198127746582","4.273198127746582","4.273198127746582"
"29500","4.259035587310791","4.259035587310791","4.259035587310791","4.522936820983887","4.522936820983887","4.522936820983887","4.308508396148682","4.308508396148682","4.308508396148682"
"29600","4.103537082672119","4.103537082672119","4.103537082672119","3.919619560241699","3.919619560241699","3.919619560241699","4.203254699707031","4.203254699707031","4.203254699707031"
"29700","4.229301452636719","4.229301452636719","4.229301452636719","4.452998638153076","4.452998638153076","4.452998638153076","4.148927688598633","4.148927688598633","4.148927688598633"
"29800","4.054365158081055","4.054365158081055","4.054365158081055","4.44575309753418","4.44575309753418","4.44575309753418","4.3199286460876465","4.3199286460876465","4.3199286460876465"
"29900","4.171960353851318","4.171960353851318","4.171960353851318","4.420854568481445","4.420854568481445","4.420854568481445","4.348669528961182","4.348669528961182","4.348669528961182"
"30000","4.195470809936523","4.195470809936523","4.195470809936523","4.378135681152344","4.378135681152344","4.378135681152344","3.9404313564300537","3.9404313564300537","3.9404313564300537"
"30100","4.095123767852783","4.095123767852783","4.095123767852783","4.414147853851318","4.414147853851318","4.414147853851318","4.359349250793457","4.359349250793457","4.359349250793457"
"30200","4.330690860748291","4.330690860748291","4.330690860748291","4.426982879638672","4.426982879638672","4.426982879638672","4.161537170410156","4.161537170410156","4.161537170410156"
"30300","4.207208156585693","4.207208156585693","4.207208156585693","4.147885799407959","4.147885799407959","4.147885799407959","4.190401077270508","4.190401077270508","4.190401077270508"
"30400","4.093817234039307","4.093817234039307","4.093817234039307","4.265398025512695","4.265398025512695","4.265398025512695","4.261348247528076","4.261348247528076","4.261348247528076"
"30500","4.141150951385498","4.141150951385498","4.141150951385498","4.418313503265381","4.418313503265381","4.418313503265381","4.1656694412231445","4.1656694412231445","4.1656694412231445"
"30600","4.093284606933594","4.093284606933594","4.093284606933594","4.424795627593994","4.424795627593994","4.424795627593994","4.023079872131348","4.023079872131348","4.023079872131348"
"30700","4.304553508758545","4.304553508758545","4.304553508758545","4.503925800323486","4.503925800323486","4.503925800323486","4.001889228820801","4.001889228820801","4.001889228820801"
"30800","4.123384952545166","4.123384952545166","4.123384952545166","4.379402160644531","4.379402160644531","4.379402160644531","4.334023952484131","4.334023952484131","4.334023952484131"
"30900","3.9189915657043457","3.9189915657043457","3.9189915657043457","4.269235134124756","4.269235134124756","4.269235134124756","4.229126930236816","4.229126930236816","4.229126930236816"
"31000","4.1535139083862305","4.1535139083862305","4.1535139083862305","4.417413234710693","4.417413234710693","4.417413234710693","4.294278144836426","4.294278144836426","4.294278144836426"
"31100","4.239097595214844","4.239097595214844","4.239097595214844","4.35734224319458","4.35734224319458","4.35734224319458","4.299452304840088","4.299452304840088","4.299452304840088"
"31200","4.245549201965332","4.245549201965332","4.245549201965332","4.463809490203857","4.463809490203857","4.463809490203857","4.247291564941406","4.247291564941406","4.247291564941406"
"31300","4.102445125579834","4.102445125579834","4.102445125579834","4.150345325469971","4.150345325469971","4.150345325469971","4.115959167480469","4.115959167480469","4.115959167480469"
"31400","4.188960552215576","4.188960552215576","4.188960552215576","4.453012466430664","4.453012466430664","4.453012466430664","4.373284339904785","4.373284339904785","4.373284339904785"
"31500","4.248733043670654","4.248733043670654","4.248733043670654","4.315603256225586","4.315603256225586","4.315603256225586","4.32260799407959","4.32260799407959","4.32260799407959"
"31600","4.257985591888428","4.257985591888428","4.257985591888428","4.216554164886475","4.216554164886475","4.216554164886475","4.11979341506958","4.11979341506958","4.11979341506958"
"31700","4.2641191482543945","4.2641191482543945","4.2641191482543945","3.8974037170410156","3.8974037170410156","3.8974037170410156","4.465756416320801","4.465756416320801","4.465756416320801"
"31800","4.0527729988098145","4.0527729988098145","4.0527729988098145","4.410373687744141","4.410373687744141","4.410373687744141","4.3848114013671875","4.3848114013671875","4.3848114013671875"
"31900","4.160066604614258","4.160066604614258","4.160066604614258","4.062784671783447","4.062784671783447","4.062784671783447","4.189164638519287","4.189164638519287","4.189164638519287"
"32000","4.238865375518799","4.238865375518799","4.238865375518799","4.349679470062256","4.349679470062256","4.349679470062256","4.428591728210449","4.428591728210449","4.428591728210449"
"32100","4.192435264587402","4.192435264587402","4.192435264587402","4.402847766876221","4.402847766876221","4.402847766876221","3.9206364154815674","3.9206364154815674","3.9206364154815674"
"32200","3.742393732070923","3.742393732070923","3.742393732070923","4.37956428527832","4.37956428527832","4.37956428527832","4.155803203582764","4.155803203582764","4.155803203582764"
"32300","4.225722312927246","4.225722312927246","4.225722312927246","4.070774078369141","4.070774078369141","4.070774078369141","4.157377243041992","4.157377243041992","4.157377243041992"
"32400","4.253716468811035","4.253716468811035","4.253716468811035","4.423175811767578","4.423175811767578","4.423175811767578","4.158802032470703","4.158802032470703","4.158802032470703"
"32500","4.27445125579834","4.27445125579834","4.27445125579834","4.394863128662109","4.394863128662109","4.394863128662109","3.9370241165161133","3.9370241165161133","3.9370241165161133"
"32600","4.240886211395264","4.240886211395264","4.240886211395264","3.886863946914673","3.886863946914673","3.886863946914673","4.349430084228516","4.349430084228516","4.349430084228516"
"32700","4.197726249694824","4.197726249694824","4.197726249694824","4.190056324005127","4.190056324005127","4.190056324005127","4.370028018951416","4.370028018951416","4.370028018951416"
"32800","4.173565864562988","4.173565864562988","4.173565864562988","4.12049674987793","4.12049674987793","4.12049674987793","4.274733066558838","4.274733066558838","4.274733066558838"
"32900","4.115371227264404","4.115371227264404","4.115371227264404","4.395631313323975","4.395631313323975","4.395631313323975","4.321683883666992","4.321683883666992","4.321683883666992"
"33000","4.207762241363525","4.207762241363525","4.207762241363525","4.380764007568359","4.380764007568359","4.380764007568359","4.049242973327637","4.049242973327637","4.049242973327637"
"33100","4.191778659820557","4.191778659820557","4.191778659820557","4.118711471557617","4.118711471557617","4.118711471557617","4.36958646774292","4.36958646774292","4.36958646774292"
"33200","4.2562737464904785","4.2562737464904785","4.2562737464904785","4.272777080535889","4.272777080535889","4.272777080535889","4.233269214630127","4.233269214630127","4.233269214630127"
"33300","4.089291572570801","4.089291572570801","4.089291572570801","4.294585227966309","4.294585227966309","4.294585227966309","4.4512786865234375","4.4512786865234375","4.4512786865234375"
"33400","4.195888042449951","4.195888042449951","4.195888042449951","4.288023948669434","4.288023948669434","4.288023948669434","4.247565269470215","4.247565269470215","4.247565269470215"
"33500","4.021294593811035","4.021294593811035","4.021294593811035","4.415732383728027","4.415732383728027","4.415732383728027","4.1842241287231445","4.1842241287231445","4.1842241287231445"
"33600","4.115455150604248","4.115455150604248","4.115455150604248","4.371825695037842","4.371825695037842","4.371825695037842","4.122550964355469","4.122550964355469","4.122550964355469"
"33700","4.024351596832275","4.024351596832275","4.024351596832275","4.157329559326172","4.157329559326172","4.157329559326172","4.090023040771484","4.090023040771484","4.090023040771484"
"33800","4.172591209411621","4.172591209411621","4.172591209411621","4.245964050292969","4.245964050292969","4.245964050292969","4.141960144042969","4.141960144042969","4.141960144042969"
"33900","4.14400577545166","4.14400577545166","4.14400577545166","4.205240726470947","4.205240726470947","4.205240726470947","4.172909259796143","4.172909259796143","4.172909259796143"
"34000","3.983243465423584","3.983243465423584","3.983243465423584","4.417088985443115","4.417088985443115","4.417088985443115","4.085929870605469","4.085929870605469","4.085929870605469"
"34100","4.215220928192139","4.215220928192139","4.215220928192139","4.428318023681641","4.428318023681641","4.428318023681641","4.255010604858398","4.255010604858398","4.255010604858398"
"34200","4.190286159515381","4.190286159515381","4.190286159515381","4.1412553787231445","4.1412553787231445","4.1412553787231445","4.24668025970459","4.24668025970459","4.24668025970459"
"34300","4.16205358505249","4.16205358505249","4.16205358505249","4.304330825805664","4.304330825805664","4.304330825805664","4.029512882232666","4.029512882232666","4.029512882232666"
"34400","4.023760795593262","4.023760795593262","4.023760795593262","4.458940029144287","4.458940029144287","4.458940029144287","4.260397911071777","4.260397911071777","4.260397911071777"
"34500","4.230167388916016","4.230167388916016","4.230167388916016","4.283441543579102","4.283441543579102","4.283441543579102","3.9191460609436035","3.9191460609436035","3.9191460609436035"
"34600","4.208776950836182","4.208776950836182","4.208776950836182","4.194840431213379","4.194840431213379","4.194840431213379","4.346747398376465","4.346747398376465","4.346747398376465"
"34700","4.043071746826172","4.043071746826172","4.043071746826172","4.33659029006958","4.33659029006958","4.33659029006958","4.351991176605225","4.351991176605225","4.351991176605225"
"34800","4.275613784790039","4.275613784790039","4.275613784790039","4.031269073486328","4.031269073486328","4.031269073486328","4.265676498413086","4.265676498413086","4.265676498413086"
"34900","4.213022232055664","4.213022232055664","4.213022232055664","4.193695068359375","4.193695068359375","4.193695068359375","4.109416961669922","4.109416961669922","4.109416961669922"
"35000","4.214012622833252","4.214012622833252","4.214012622833252","3.693629741668701","3.693629741668701","3.693629741668701","4.26268196105957","4.26268196105957","4.26268196105957"
"35100","4.081729412078857","4.081729412078857","4.081729412078857","4.311285972595215","4.311285972595215","4.311285972595215","3.994588851928711","3.994588851928711","3.994588851928711"
"35200","4.078991413116455","4.078991413116455","4.078991413116455","4.400473117828369","4.400473117828369","4.400473117828369","4.227971076965332","4.227971076965332","4.227971076965332"
"35300","4.058997631072998","4.058997631072998","4.058997631072998","4.546204566955566","4.546204566955566","4.546204566955566","4.359179496765137","4.359179496765137","4.359179496765137"
"35400","4.26615571975708","4.26615571975708","4.26615571975708","4.422599792480469","4.422599792480469","4.422599792480469","4.296134948730469","4.296134948730469","4.296134948730469"
"35500","4.065633773803711","4.065633773803711","4.065633773803711","4.374619483947754","4.374619483947754","4.374619483947754","4.088930606842041","4.088930606842041","4.088930606842041"
"35600","4.2747979164123535","4.2747979164123535","4.2747979164123535","4.393002033233643","4.393002033233643","4.393002033233643","3.8986568450927734","3.8986568450927734","3.8986568450927734"
"35700","4.140017509460449","4.140017509460449","4.140017509460449","4.467860221862793","4.467860221862793","4.467860221862793","4.335869312286377","4.335869312286377","4.335869312286377"
"35800","4.138333320617676","4.138333320617676","4.138333320617676","4.423313617706299","4.423313617706299","4.423313617706299","4.271814823150635","4.271814823150635","4.271814823150635"
"35900","4.2073588371276855","4.2073588371276855","4.2073588371276855","4.408415794372559","4.408415794372559","4.408415794372559","4.253424167633057","4.253424167633057","4.253424167633057"
"36000","4.28281831741333","4.28281831741333","4.28281831741333","4.4116926193237305","4.4116926193237305","4.4116926193237305","4.236289978027344","4.236289978027344","4.236289978027344"
"36100","4.162025451660156","4.162025451660156","4.162025451660156","4.3497633934021","4.3497633934021","4.3497633934021","4.171320915222168","4.171320915222168","4.171320915222168"
"36200","4.110078811645508","4.110078811645508","4.110078811645508","4.354166030883789","4.354166030883789","4.354166030883789","4.169373035430908","4.169373035430908","4.169373035430908"
"36300","4.1269683837890625","4.1269683837890625","4.1269683837890625","4.135526657104492","4.135526657104492","4.135526657104492","4.280210494995117","4.280210494995117","4.280210494995117"
"36400","4.189266204833984","4.189266204833984","4.189266204833984","4.403805732727051","4.403805732727051","4.403805732727051","4.251794338226318","4.251794338226318","4.251794338226318"
"36500","4.153144836425781","4.153144836425781","4.153144836425781","4.76467752456665","4.76467752456665","4.76467752456665","4.150171756744385","4.150171756744385","4.150171756744385"
"36600","4.154160022735596","4.154160022735596","4.154160022735596","4.502670764923096","4.502670764923096","4.502670764923096","4.280753135681152","4.280753135681152","4.280753135681152"
"36700","4.185187816619873","4.185187816619873","4.185187816619873","4.425955295562744","4.425955295562744","4.425955295562744","4.105323791503906","4.105323791503906","4.105323791503906"
"36800","4.187060832977295","4.187060832977295","4.187060832977295","4.454014778137207","4.454014778137207","4.454014778137207","4.212864398956299","4.212864398956299","4.212864398956299"
"36900","4.260976791381836","4.260976791381836","4.260976791381836","4.333219051361084","4.333219051361084","4.333219051361084","4.223122596740723","4.223122596740723","4.223122596740723"
"37000","4.201313018798828","4.201313018798828","4.201313018798828","4.186323642730713","4.186323642730713","4.186323642730713","4.223847389221191","4.223847389221191","4.223847389221191"
"37100","4.192995548248291","4.192995548248291","4.192995548248291","4.310111045837402","4.310111045837402","4.310111045837402","4.313163757324219","4.313163757324219","4.313163757324219"
"37200","4.210483074188232","4.210483074188232","4.210483074188232","4.340292453765869","4.340292453765869","4.340292453765869","3.939937114715576","3.939937114715576","3.939937114715576"
"37300","4.18407678604126","4.18407678604126","4.18407678604126","4.392260551452637","4.392260551452637","4.392260551452637","4.248390197753906","4.248390197753906","4.248390197753906"
"37400","3.942440986633301","3.942440986633301","3.942440986633301","4.3311967849731445","4.3311967849731445","4.3311967849731445","3.7257823944091797","3.7257823944091797","3.7257823944091797"
"37500","4.103765487670898","4.103765487670898","4.103765487670898","3.986906051635742","3.986906051635742","3.986906051635742","3.988813877105713","3.988813877105713","3.988813877105713"
"37600","4.251551151275635","4.251551151275635","4.251551151275635","4.123072624206543","4.123072624206543","4.123072624206543","4.061415672302246","4.061415672302246","4.061415672302246"
"37700","4.170910835266113","4.170910835266113","4.170910835266113","4.463442802429199","4.463442802429199","4.463442802429199","4.205297470092773","4.205297470092773","4.205297470092773"
"37800","3.9920830726623535","3.9920830726623535","3.9920830726623535","4.415647506713867","4.415647506713867","4.415647506713867","4.230419158935547","4.230419158935547","4.230419158935547"
"37900","4.043965816497803","4.043965816497803","4.043965816497803","4.360672473907471","4.360672473907471","4.360672473907471","4.240109443664551","4.240109443664551","4.240109443664551"
"38000","3.979326009750366","3.979326009750366","3.979326009750366","4.353562355041504","4.353562355041504","4.353562355041504","4.073783874511719","4.073783874511719","4.073783874511719"
"38100","3.9137609004974365","3.9137609004974365","3.9137609004974365","4.352786540985107","4.352786540985107","4.352786540985107","3.987194061279297","3.987194061279297","3.987194061279297"
"38200","4.253758430480957","4.253758430480957","4.253758430480957","4.358220100402832","4.358220100402832","4.358220100402832","4.11173152923584","4.11173152923584","4.11173152923584"
"38300","3.9644217491149902","3.9644217491149902","3.9644217491149902","4.456893444061279","4.456893444061279","4.456893444061279","4.107876300811768","4.107876300811768","4.107876300811768"
"38400","4.19809627532959","4.19809627532959","4.19809627532959","4.159112453460693","4.159112453460693","4.159112453460693","4.053309917449951","4.053309917449951","4.053309917449951"
"38500","4.191908359527588","4.191908359527588","4.191908359527588","4.115810394287109","4.115810394287109","4.115810394287109","4.356866836547852","4.356866836547852","4.356866836547852"
"38600","4.111532688140869","4.111532688140869","4.111532688140869","4.335291862487793","4.335291862487793","4.335291862487793","4.009573936462402","4.009573936462402","4.009573936462402"
"38700","4.00360631942749","4.00360631942749","4.00360631942749","4.448685169219971","4.448685169219971","4.448685169219971","4.131403923034668","4.131403923034668","4.131403923034668"
"38800","4.167396545410156","4.167396545410156","4.167396545410156","4.281432628631592","4.281432628631592","4.281432628631592","4.182430267333984","4.182430267333984","4.182430267333984"
"38900","4.223126411437988","4.223126411437988","4.223126411437988","4.146744728088379","4.146744728088379","4.146744728088379","4.279919624328613","4.279919624328613","4.279919624328613"
"39000","4.154638290405273","4.154638290405273","4.154638290405273","4.182290077209473","4.182290077209473","4.182290077209473","4.162125587463379","4.162125587463379","4.162125587463379"
"39100","4.054199695587158","4.054199695587158","4.054199695587158","4.167331695556641","4.167331695556641","4.167331695556641","4.139904022216797","4.139904022216797","4.139904022216797"
"39200","4.144678115844727","4.144678115844727","4.144678115844727","4.407432556152344","4.407432556152344","4.407432556152344","4.096682548522949","4.096682548522949","4.096682548522949"
"39300","4.147643089294434","4.147643089294434","4.147643089294434","4.439329624176025","4.439329624176025","4.439329624176025","4.052240371704102","4.052240371704102","4.052240371704102"
"39400","4.190982341766357","4.190982341766357","4.190982341766357","4.134092330932617","4.134092330932617","4.134092330932617","4.430500507354736","4.430500507354736","4.430500507354736"
"39500","3.927929401397705","3.927929401397705","3.927929401397705","4.3668904304504395","4.3668904304504395","4.3668904304504395","3.973428726196289","3.973428726196289","3.973428726196289"
"39600","3.9225223064422607","3.9225223064422607","3.9225223064422607","4.23124361038208","4.23124361038208","4.23124361038208","3.935528516769409","3.935528516769409","3.935528516769409"
"39700","3.9933106899261475","3.9933106899261475","3.9933106899261475","4.094781875610352","4.094781875610352","4.094781875610352","4.303767204284668","4.303767204284668","4.303767204284668"
"39800","4.069502830505371","4.069502830505371","4.069502830505371","4.370462894439697","4.370462894439697","4.370462894439697","4.143368721008301","4.143368721008301","4.143368721008301"
"39900","4.2479658126831055","4.2479658126831055","4.2479658126831055","4.463303089141846","4.463303089141846","4.463303089141846","4.227214813232422","4.227214813232422","4.227214813232422"
"40000","4.20019006729126","4.20019006729126","4.20019006729126","3.9466145038604736","3.9466145038604736","3.9466145038604736","4.192241191864014","4.192241191864014","4.192241191864014"
"40100","4.215270042419434","4.215270042419434","4.215270042419434","4.317875862121582","4.317875862121582","4.317875862121582","4.068579196929932","4.068579196929932","4.068579196929932"
"40200","4.084382057189941","4.084382057189941","4.084382057189941","4.586454391479492","4.586454391479492","4.586454391479492","4.314853668212891","4.314853668212891","4.314853668212891"
"40300","4.045289039611816","4.045289039611816","4.045289039611816","4.272168159484863","4.272168159484863","4.272168159484863","4.191435813903809","4.191435813903809","4.191435813903809"
"40400","4.087310791015625","4.087310791015625","4.087310791015625","4.327536106109619","4.327536106109619","4.327536106109619","4.150468826293945","4.150468826293945","4.150468826293945"
"40500","4.100546836853027","4.100546836853027","4.100546836853027","4.186379909515381","4.186379909515381","4.186379909515381","3.9168105125427246","3.9168105125427246","3.9168105125427246"
"40600","4.1942830085754395","4.1942830085754395","4.1942830085754395","4.378585338592529","4.378585338592529","4.378585338592529","4.412662029266357","4.412662029266357","4.412662029266357"
"40700","4.034296989440918","4.034296989440918","4.034296989440918","4.225271701812744","4.225271701812744","4.225271701812744","4.232200622558594","4.232200622558594","4.232200622558594"
"40800","3.911041021347046","3.911041021347046","3.911041021347046","4.427920818328857","4.427920818328857","4.427920818328857","4.1750807762146","4.1750807762146","4.1750807762146"
"40900","4.035985469818115","4.035985469818115","4.035985469818115","4.214685916900635","4.214685916900635","4.214685916900635","4.310308456420898","4.310308456420898","4.310308456420898"
"41000","4.244385719299316","4.244385719299316","4.244385719299316","4.007481098175049","4.007481098175049","4.007481098175049","4.03084135055542","4.03084135055542","4.03084135055542"
"41100","4.116059303283691","4.116059303283691","4.116059303283691","4.414877891540527","4.414877891540527","4.414877891540527","4.319359302520752","4.319359302520752","4.319359302520752"
"41200","4.0845794677734375","4.0845794677734375","4.0845794677734375","4.429419994354248","4.429419994354248","4.429419994354248","4.0849432945251465","4.0849432945251465","4.0849432945251465"
"41300","4.179084777832031","4.179084777832031","4.179084777832031","4.325716495513916","4.325716495513916","4.325716495513916","4.194886684417725","4.194886684417725","4.194886684417725"
"41400","3.9308297634124756","3.9308297634124756","3.9308297634124756","4.414334297180176","4.414334297180176","4.414334297180176","4.302857398986816","4.302857398986816","4.302857398986816"
"41500","4.14194917678833","4.14194917678833","4.14194917678833","4.437587738037109","4.437587738037109","4.437587738037109","4.165586948394775","4.165586948394775","4.165586948394775"
"41600","4.170014381408691","4.170014381408691","4.170014381408691","4.356680393218994","4.356680393218994","4.356680393218994","4.064642906188965","4.064642906188965","4.064642906188965"
"41700","4.12285852432251","4.12285852432251","4.12285852432251","4.205624103546143","4.205624103546143","4.205624103546143","4.208410739898682","4.208410739898682","4.208410739898682"
"41800","4.093874454498291","4.093874454498291","4.093874454498291","4.10274600982666","4.10274600982666","4.10274600982666","4.312198638916016","4.312198638916016","4.312198638916016"
"41900","4.195028781890869","4.195028781890869","4.195028781890869","4.045873641967773","4.045873641967773","4.045873641967773","4.176480770111084","4.176480770111084","4.176480770111084"
"42000","4.065796852111816","4.065796852111816","4.065796852111816","4.350110054016113","4.350110054016113","4.350110054016113","4.217139720916748","4.217139720916748","4.217139720916748"
"42100","4.044731140136719","4.044731140136719","4.044731140136719","4.410586357116699","4.410586357116699","4.410586357116699","4.044631481170654","4.044631481170654","4.044631481170654"
"42200","4.2105302810668945","4.2105302810668945","4.2105302810668945","4.439669132232666","4.439669132232666","4.439669132232666","4.300902843475342","4.300902843475342","4.300902843475342"
"42300","4.151362419128418","4.151362419128418","4.151362419128418","4.30564022064209","4.30564022064209","4.30564022064209","4.253024101257324","4.253024101257324","4.253024101257324"
"42400","4.105889320373535","4.105889320373535","4.105889320373535","4.320598125457764","4.320598125457764","4.320598125457764","4.043650150299072","4.043650150299072","4.043650150299072"
"42500","4.174327373504639","4.174327373504639","4.174327373504639","4.320738315582275","4.320738315582275","4.320738315582275","4.212434768676758","4.212434768676758","4.212434768676758"
"42600","4.059629917144775","4.059629917144775","4.059629917144775","4.238562107086182","4.238562107086182","4.238562107086182","4.379420757293701","4.379420757293701","4.379420757293701"
