"Step","fl - loss","fl - loss__MIN","fl - loss__MAX","vn - loss","vn - loss__MIN","vn - loss__MAX"
"25900","4.430700302124023","4.430700302124023","4.430700302124023","4.0393476486206055","4.0393476486206055","4.0393476486206055"
"26000","4.22023868560791","4.22023868560791","4.22023868560791","4.177577972412109","4.177577972412109","4.177577972412109"
"26100","4.467962741851807","4.467962741851807","4.467962741851807","4.375548362731934","4.375548362731934","4.375548362731934"
"26200","4.362858772277832","4.362858772277832","4.362858772277832","4.161299705505371","4.161299705505371","4.161299705505371"
"26300","4.406667232513428","4.406667232513428","4.406667232513428","4.230496883392334","4.230496883392334","4.230496883392334"
"26400","4.342039585113525","4.342039585113525","4.342039585113525","4.269935607910156","4.269935607910156","4.269935607910156"
"26500","4.190197467803955","4.190197467803955","4.190197467803955","4.347653388977051","4.347653388977051","4.347653388977051"
"26600","4.318259239196777","4.318259239196777","4.318259239196777","4.232026100158691","4.232026100158691","4.232026100158691"
"26700","4.358455657958984","4.358455657958984","4.358455657958984","4.122950553894043","4.122950553894043","4.122950553894043"
"26800","4.2679243087768555","4.2679243087768555","4.2679243087768555","4.088962078094482","4.088962078094482","4.088962078094482"
"26900","4.429776191711426","4.429776191711426","4.429776191711426","4.246768951416016","4.246768951416016","4.246768951416016"
"27000","4.3317766189575195","4.3317766189575195","4.3317766189575195","4.35198450088501","4.35198450088501","4.35198450088501"
"27100","4.150363922119141","4.150363922119141","4.150363922119141","4.359219074249268","4.359219074249268","4.359219074249268"
"27200","4.389305114746094","4.389305114746094","4.389305114746094","4.4156341552734375","4.4156341552734375","4.4156341552734375"
"27300","4.418453216552734","4.418453216552734","4.418453216552734","4.086077690124512","4.086077690124512","4.086077690124512"
"27400","4.421355247497559","4.421355247497559","4.421355247497559","4.320727825164795","4.320727825164795","4.320727825164795"
"27500","4.262880325317383","4.262880325317383","4.262880325317383","4.11350154876709","4.11350154876709","4.11350154876709"
"27600","4.4571309089660645","4.4571309089660645","4.4571309089660645","4.040990352630615","4.040990352630615","4.040990352630615"
"27700","3.918365478515625","3.918365478515625","3.918365478515625","4.295127868652344","4.295127868652344","4.295127868652344"
"27800","4.238955020904541","4.238955020904541","4.238955020904541","4.238509654998779","4.238509654998779","4.238509654998779"
"27900","4.3434648513793945","4.3434648513793945","4.3434648513793945","4.194680213928223","4.194680213928223","4.194680213928223"
"28000","3.9770047664642334","3.9770047664642334","3.9770047664642334","4.329866409301758","4.329866409301758","4.329866409301758"
"28100","4.014217376708984","4.014217376708984","4.014217376708984","4.136977195739746","4.136977195739746","4.136977195739746"
"28200","4.1541547775268555","4.1541547775268555","4.1541547775268555","4.35541296005249","4.35541296005249","4.35541296005249"
"28300","4.149064064025879","4.149064064025879","4.149064064025879","4.172265529632568","4.172265529632568","4.172265529632568"
"28400","4.249026298522949","4.249026298522949","4.249026298522949","4.328263759613037","4.328263759613037","4.328263759613037"
"28500","4.451941967010498","4.451941967010498","4.451941967010498","4.238434791564941","4.238434791564941","4.238434791564941"
"28600","4.236410617828369","4.236410617828369","4.236410617828369","4.159914970397949","4.159914970397949","4.159914970397949"
"28700","4.452667236328125","4.452667236328125","4.452667236328125","3.8042805194854736","3.8042805194854736","3.8042805194854736"
"28800","4.234345436096191","4.234345436096191","4.234345436096191","4.097818851470947","4.097818851470947","4.097818851470947"
"28900","4.4312639236450195","4.4312639236450195","4.4312639236450195","4.345438480377197","4.345438480377197","4.345438480377197"
"29000","4.403359413146973","4.403359413146973","4.403359413146973","4.069169998168945","4.069169998168945","4.069169998168945"
"29100","4.194553375244141","4.194553375244141","4.194553375244141","4.010694980621338","4.010694980621338","4.010694980621338"
"29200","4.400686740875244","4.400686740875244","4.400686740875244","4.093796730041504","4.093796730041504","4.093796730041504"
"29300","4.337480068206787","4.337480068206787","4.337480068206787","4.263233661651611","4.263233661651611","4.263233661651611"
"29400","4.423363208770752","4.423363208770752","4.423363208770752","4.103549480438232","4.103549480438232","4.103549480438232"
"29500","4.08819580078125","4.08819580078125","4.08819580078125","4.32503604888916","4.32503604888916","4.32503604888916"
"29600","4.207581043243408","4.207581043243408","4.207581043243408","3.96826434135437","3.96826434135437","3.96826434135437"
"29700","4.494286060333252","4.494286060333252","4.494286060333252","4.272716999053955","4.272716999053955","4.272716999053955"
"29800","4.337831020355225","4.337831020355225","4.337831020355225","4.33230447769165","4.33230447769165","4.33230447769165"
"29900","4.15553092956543","4.15553092956543","4.15553092956543","4.2308478355407715","4.2308478355407715","4.2308478355407715"
"30000","4.436649322509766","4.436649322509766","4.436649322509766","4.365998268127441","4.365998268127441","4.365998268127441"
"30100","4.277736186981201","4.277736186981201","4.277736186981201","4.249338626861572","4.249338626861572","4.249338626861572"
"30200","4.398244380950928","4.398244380950928","4.398244380950928","4.135828018188477","4.135828018188477","4.135828018188477"
"30300","4.38840389251709","4.38840389251709","4.38840389251709","4.20784854888916","4.20784854888916","4.20784854888916"
"30400","4.425404071807861","4.425404071807861","4.425404071807861","4.317041873931885","4.317041873931885","4.317041873931885"
"30500","4.387958526611328","4.387958526611328","4.387958526611328","4.043370723724365","4.043370723724365","4.043370723724365"
"30600","4.408805847167969","4.408805847167969","4.408805847167969","4.313173294067383","4.313173294067383","4.313173294067383"
"30700","4.438737392425537","4.438737392425537","4.438737392425537","4.097748279571533","4.097748279571533","4.097748279571533"
"30800","4.213738918304443","4.213738918304443","4.213738918304443","4.249923229217529","4.249923229217529","4.249923229217529"
"30900","4.368570327758789","4.368570327758789","4.368570327758789","4.26617956161499","4.26617956161499","4.26617956161499"
"31000","4.418640613555908","4.418640613555908","4.418640613555908","4.184046745300293","4.184046745300293","4.184046745300293"
"31100","4.418844699859619","4.418844699859619","4.418844699859619","4.146017551422119","4.146017551422119","4.146017551422119"
"31200","4.376377582550049","4.376377582550049","4.376377582550049","4.040818691253662","4.040818691253662","4.040818691253662"
"31300","4.425660610198975","4.425660610198975","4.425660610198975","4.285399436950684","4.285399436950684","4.285399436950684"
"31400","4.325901985168457","4.325901985168457","4.325901985168457","4.085626602172852","4.085626602172852","4.085626602172852"
"31500","4.31517219543457","4.31517219543457","4.31517219543457","4.069668769836426","4.069668769836426","4.069668769836426"
"31600","4.208917617797852","4.208917617797852","4.208917617797852","4.300875186920166","4.300875186920166","4.300875186920166"
"31700","4.432268142700195","4.432268142700195","4.432268142700195","4.252351760864258","4.252351760864258","4.252351760864258"
"31800","4.4164323806762695","4.4164323806762695","4.4164323806762695","4.127673625946045","4.127673625946045","4.127673625946045"
"31900","4.427399635314941","4.427399635314941","4.427399635314941","4.118055820465088","4.118055820465088","4.118055820465088"
"32000","4.378332138061523","4.378332138061523","4.378332138061523","4.011460304260254","4.011460304260254","4.011460304260254"
"32100","4.418841361999512","4.418841361999512","4.418841361999512","4.342594146728516","4.342594146728516","4.342594146728516"
"32200","4.437122344970703","4.437122344970703","4.437122344970703","3.9945034980773926","3.9945034980773926","3.9945034980773926"
"32300","4.375580787658691","4.375580787658691","4.375580787658691","4.203219890594482","4.203219890594482","4.203219890594482"
"32400","4.244534015655518","4.244534015655518","4.244534015655518","4.232404708862305","4.232404708862305","4.232404708862305"
"32500","4.355501651763916","4.355501651763916","4.355501651763916","4.1260294914245605","4.1260294914245605","4.1260294914245605"
"32600","4.112744331359863","4.112744331359863","4.112744331359863","4.254632472991943","4.254632472991943","4.254632472991943"
"32700","4.366577625274658","4.366577625274658","4.366577625274658","4.310423851013184","4.310423851013184","4.310423851013184"
"32800","4.373106956481934","4.373106956481934","4.373106956481934","4.153343677520752","4.153343677520752","4.153343677520752"
"32900","4.352648735046387","4.352648735046387","4.352648735046387","4.393922805786133","4.393922805786133","4.393922805786133"
"33000","4.433900356292725","4.433900356292725","4.433900356292725","4.179171085357666","4.179171085357666","4.179171085357666"
"33100","4.258852005004883","4.258852005004883","4.258852005004883","4.258162021636963","4.258162021636963","4.258162021636963"
"33200","4.421963691711426","4.421963691711426","4.421963691711426","4.306610107421875","4.306610107421875","4.306610107421875"
"33300","4.308218955993652","4.308218955993652","4.308218955993652","4.312512397766113","4.312512397766113","4.312512397766113"
"33400","4.383580207824707","4.383580207824707","4.383580207824707","4.350749492645264","4.350749492645264","4.350749492645264"
"33500","4.133918285369873","4.133918285369873","4.133918285369873","4.310205936431885","4.310205936431885","4.310205936431885"
"33600","4.061021327972412","4.061021327972412","4.061021327972412","4.315595626831055","4.315595626831055","4.315595626831055"
"33700","4.330005645751953","4.330005645751953","4.330005645751953","4.257641792297363","4.257641792297363","4.257641792297363"
"33800","4.404839038848877","4.404839038848877","4.404839038848877","4.190960884094238","4.190960884094238","4.190960884094238"
"33900","4.19993782043457","4.19993782043457","4.19993782043457","4.237107276916504","4.237107276916504","4.237107276916504"
"34000","4.335465908050537","4.335465908050537","4.335465908050537","4.265032768249512","4.265032768249512","4.265032768249512"
"34100","4.404101848602295","4.404101848602295","4.404101848602295","4.336782932281494","4.336782932281494","4.336782932281494"
"34200","4.090625286102295","4.090625286102295","4.090625286102295","4.110610008239746","4.110610008239746","4.110610008239746"
"34300","4.3743767738342285","4.3743767738342285","4.3743767738342285","4.305620193481445","4.305620193481445","4.305620193481445"
"34400","4.373762130737305","4.373762130737305","4.373762130737305","4.1783905029296875","4.1783905029296875","4.1783905029296875"
"34500","4.40681791305542","4.40681791305542","4.40681791305542","3.950016498565674","3.950016498565674","3.950016498565674"
"34600","4.35476016998291","4.35476016998291","4.35476016998291","4.076127529144287","4.076127529144287","4.076127529144287"
"34700","4.359759330749512","4.359759330749512","4.359759330749512","4.059765815734863","4.059765815734863","4.059765815734863"
"34800","4.347414016723633","4.347414016723633","4.347414016723633","4.322061061859131","4.322061061859131","4.322061061859131"
"34900","4.402884006500244","4.402884006500244","4.402884006500244","4.210844039916992","4.210844039916992","4.210844039916992"
"35000","4.3612823486328125","4.3612823486328125","4.3612823486328125","4.258526802062988","4.258526802062988","4.258526802062988"
"35100","4.157411098480225","4.157411098480225","4.157411098480225","4.394693374633789","4.394693374633789","4.394693374633789"
"35200","4.309839248657227","4.309839248657227","4.309839248657227","4.280956745147705","4.280956745147705","4.280956745147705"
"35300","4.351113319396973","4.351113319396973","4.351113319396973","4.252843856811523","4.252843856811523","4.252843856811523"
"35400","4.395709991455078","4.395709991455078","4.395709991455078","4.200027942657471","4.200027942657471","4.200027942657471"
"35500","4.355393886566162","4.355393886566162","4.355393886566162","4.109738349914551","4.109738349914551","4.109738349914551"
"35600","4.3533453941345215","4.3533453941345215","4.3533453941345215","3.7916293144226074","3.7916293144226074","3.7916293144226074"
"35700","4.413830280303955","4.413830280303955","4.413830280303955","4.153105735778809","4.153105735778809","4.153105735778809"
"35800","4.351709365844727","4.351709365844727","4.351709365844727","4.066005706787109","4.066005706787109","4.066005706787109"
"35900","4.3987531661987305","4.3987531661987305","4.3987531661987305","4.197029113769531","4.197029113769531","4.197029113769531"
"36000","4.067165851593018","4.067165851593018","4.067165851593018","4.241089344024658","4.241089344024658","4.241089344024658"
"36100","4.33480978012085","4.33480978012085","4.33480978012085","4.283407688140869","4.283407688140869","4.283407688140869"
"36200","4.318292617797852","4.318292617797852","4.318292617797852","4.061775207519531","4.061775207519531","4.061775207519531"
"36300","4.37239933013916","4.37239933013916","4.37239933013916","4.366494655609131","4.366494655609131","4.366494655609131"
"36400","4.158384323120117","4.158384323120117","4.158384323120117","3.9930331707000732","3.9930331707000732","3.9930331707000732"
"36500","4.1139750480651855","4.1139750480651855","4.1139750480651855","4.200433254241943","4.200433254241943","4.200433254241943"
"36600","4.190169811248779","4.190169811248779","4.190169811248779","4.099318981170654","4.099318981170654","4.099318981170654"
"36700","4.348681449890137","4.348681449890137","4.348681449890137","4.1595869064331055","4.1595869064331055","4.1595869064331055"
"36800","4.352315902709961","4.352315902709961","4.352315902709961","4.222014427185059","4.222014427185059","4.222014427185059"
"36900","3.9801173210144043","3.9801173210144043","3.9801173210144043","4.255177974700928","4.255177974700928","4.255177974700928"
"37000","4.444738388061523","4.444738388061523","4.444738388061523","4.112781524658203","4.112781524658203","4.112781524658203"
"37100","4.291100978851318","4.291100978851318","4.291100978851318","3.8349146842956543","3.8349146842956543","3.8349146842956543"
"37200","4.242568016052246","4.242568016052246","4.242568016052246","4.236725330352783","4.236725330352783","4.236725330352783"
"37300","4.169933319091797","4.169933319091797","4.169933319091797","4.35463285446167","4.35463285446167","4.35463285446167"
"37400","3.998702049255371","3.998702049255371","3.998702049255371","4.243141174316406","4.243141174316406","4.243141174316406"
"37500","4.291674613952637","4.291674613952637","4.291674613952637","4.190523624420166","4.190523624420166","4.190523624420166"
"37600","4.438643932342529","4.438643932342529","4.438643932342529","4.220034122467041","4.220034122467041","4.220034122467041"
"37700","4.307608127593994","4.307608127593994","4.307608127593994","4.341427803039551","4.341427803039551","4.341427803039551"
"37800","4.077096462249756","4.077096462249756","4.077096462249756","4.404670238494873","4.404670238494873","4.404670238494873"
"37900","4.100581645965576","4.100581645965576","4.100581645965576","4.161099433898926","4.161099433898926","4.161099433898926"
"38000","4.343631267547607","4.343631267547607","4.343631267547607","4.1538848876953125","4.1538848876953125","4.1538848876953125"
"38100","4.137374401092529","4.137374401092529","4.137374401092529","4.3085784912109375","4.3085784912109375","4.3085784912109375"
"38200","4.388111591339111","4.388111591339111","4.388111591339111","4.1871819496154785","4.1871819496154785","4.1871819496154785"
"38300","3.9959073066711426","3.9959073066711426","3.9959073066711426","4.266885280609131","4.266885280609131","4.266885280609131"
"38400","4.341799259185791","4.341799259185791","4.341799259185791","4.1951823234558105","4.1951823234558105","4.1951823234558105"
"38500","4.339565753936768","4.339565753936768","4.339565753936768","4.242745399475098","4.242745399475098","4.242745399475098"
"38600","4.026590347290039","4.026590347290039","4.026590347290039","4.172917366027832","4.172917366027832","4.172917366027832"
"38700","4.411431789398193","4.411431789398193","4.411431789398193","4.025218963623047","4.025218963623047","4.025218963623047"
"38800","4.343033313751221","4.343033313751221","4.343033313751221","4.385818004608154","4.385818004608154","4.385818004608154"
"38900","4.100959300994873","4.100959300994873","4.100959300994873","3.9626197814941406","3.9626197814941406","3.9626197814941406"
"39000","4.362600326538086","4.362600326538086","4.362600326538086","4.023178577423096","4.023178577423096","4.023178577423096"
"39100","4.358002185821533","4.358002185821533","4.358002185821533","4.207616329193115","4.207616329193115","4.207616329193115"
"39200","4.400771141052246","4.400771141052246","4.400771141052246","3.803128480911255","3.803128480911255","3.803128480911255"
"39300","4.27107572555542","4.27107572555542","4.27107572555542","4.021512985229492","4.021512985229492","4.021512985229492"
"39400","4.364493370056152","4.364493370056152","4.364493370056152","4.11804723739624","4.11804723739624","4.11804723739624"
"39500","4.282907009124756","4.282907009124756","4.282907009124756","4.254677772521973","4.254677772521973","4.254677772521973"
"39600","4.35319709777832","4.35319709777832","4.35319709777832","4.205501556396484","4.205501556396484","4.205501556396484"
"39700","4.332108974456787","4.332108974456787","4.332108974456787","4.176580905914307","4.176580905914307","4.176580905914307"
"39800","4.305044651031494","4.305044651031494","4.305044651031494","4.173570156097412","4.173570156097412","4.173570156097412"
"39900","4.267205715179443","4.267205715179443","4.267205715179443","4.366544246673584","4.366544246673584","4.366544246673584"
"40000","4.381188869476318","4.381188869476318","4.381188869476318","4.281197547912598","4.281197547912598","4.281197547912598"
"40100","4.0602827072143555","4.0602827072143555","4.0602827072143555","4.275297164916992","4.275297164916992","4.275297164916992"
"40200","4.155261993408203","4.155261993408203","4.155261993408203","4.155627250671387","4.155627250671387","4.155627250671387"
"40300","4.148816108703613","4.148816108703613","4.148816108703613","4.343783855438232","4.343783855438232","4.343783855438232"
"40400","4.349183082580566","4.349183082580566","4.349183082580566","3.898611545562744","3.898611545562744","3.898611545562744"
"40500","4.264307498931885","4.264307498931885","4.264307498931885","4.3279547691345215","4.3279547691345215","4.3279547691345215"
"40600","4.334877967834473","4.334877967834473","4.334877967834473","4.25358772277832","4.25358772277832","4.25358772277832"
"40700","4.287319183349609","4.287319183349609","4.287319183349609","4.178893089294434","4.178893089294434","4.178893089294434"
"40800","4.307274341583252","4.307274341583252","4.307274341583252","4.169098854064941","4.169098854064941","4.169098854064941"
"40900","4.259174823760986","4.259174823760986","4.259174823760986","4.071467399597168","4.071467399597168","4.071467399597168"
"41000","4.396406173706055","4.396406173706055","4.396406173706055","4.09349250793457","4.09349250793457","4.09349250793457"
"41100","4.095046043395996","4.095046043395996","4.095046043395996","4.287949562072754","4.287949562072754","4.287949562072754"
"41200","3.71738862991333","3.71738862991333","3.71738862991333","4.104712009429932","4.104712009429932","4.104712009429932"
"41300","4.392192840576172","4.392192840576172","4.392192840576172","4.108354568481445","4.108354568481445","4.108354568481445"
"41400","4.225329399108887","4.225329399108887","4.225329399108887","4.267960548400879","4.267960548400879","4.267960548400879"
"41500","3.890472888946533","3.890472888946533","3.890472888946533","4.162765979766846","4.162765979766846","4.162765979766846"
"41600","4.401588439941406","4.401588439941406","4.401588439941406","4.149575233459473","4.149575233459473","4.149575233459473"
"41700","4.305232524871826","4.305232524871826","4.305232524871826","4.137232780456543","4.137232780456543","4.137232780456543"
"41800","4.35111665725708","4.35111665725708","4.35111665725708","4.232691764831543","4.232691764831543","4.232691764831543"
"41900","4.282641887664795","4.282641887664795","4.282641887664795","4.28963565826416","4.28963565826416","4.28963565826416"
"42000","4.336259365081787","4.336259365081787","4.336259365081787","4.091713905334473","4.091713905334473","4.091713905334473"
"42100","4.365844249725342","4.365844249725342","4.365844249725342","4.1660308837890625","4.1660308837890625","4.1660308837890625"
"42200","4.351044178009033","4.351044178009033","4.351044178009033","3.955883502960205","3.955883502960205","3.955883502960205"
"42300","4.367718696594238","4.367718696594238","4.367718696594238","4.249677658081055","4.249677658081055","4.249677658081055"
"42400","4.1803879737854","4.1803879737854","4.1803879737854","4.160630702972412","4.160630702972412","4.160630702972412"
"42500","4.221088409423828","4.221088409423828","4.221088409423828","4.074827194213867","4.074827194213867","4.074827194213867"
"42600","4.385685920715332","4.385685920715332","4.385685920715332","4.026851654052734","4.026851654052734","4.026851654052734"
"42700","4.206539630889893","4.206539630889893","4.206539630889893","3.9056668281555176","3.9056668281555176","3.9056668281555176"
"42800","4.295990943908691","4.295990943908691","4.295990943908691","3.9311108589172363","3.9311108589172363","3.9311108589172363"
"42900","4.345904350280762","4.345904350280762","4.345904350280762","4.228811264038086","4.228811264038086","4.228811264038086"
"43000","4.211301326751709","4.211301326751709","4.211301326751709","4.124504566192627","4.124504566192627","4.124504566192627"
"43100","3.592808246612549","3.592808246612549","3.592808246612549","4.098423480987549","4.098423480987549","4.098423480987549"
"43200","4.114263534545898","4.114263534545898","4.114263534545898","3.972536087036133","3.972536087036133","3.972536087036133"
"43300","4.327752590179443","4.327752590179443","4.327752590179443","4.2009124755859375","4.2009124755859375","4.2009124755859375"
"43400","4.247237205505371","4.247237205505371","4.247237205505371","3.9102628231048584","3.9102628231048584","3.9102628231048584"
"43500","4.436777114868164","4.436777114868164","4.436777114868164","3.996046781539917","3.996046781539917","3.996046781539917"
"43600","4.2866010665893555","4.2866010665893555","4.2866010665893555","4.046875953674316","4.046875953674316","4.046875953674316"
"43700","4.361932754516602","4.361932754516602","4.361932754516602","4.127268314361572","4.127268314361572","4.127268314361572"
"43800","4.314451694488525","4.314451694488525","4.314451694488525","4.257730960845947","4.257730960845947","4.257730960845947"
"43900","4.3038129806518555","4.3038129806518555","4.3038129806518555","4.197990417480469","4.197990417480469","4.197990417480469"
"44000","4.043982028961182","4.043982028961182","4.043982028961182","4.12365198135376","4.12365198135376","4.12365198135376"
"44100","4.349018573760986","4.349018573760986","4.349018573760986","4.2227783203125","4.2227783203125","4.2227783203125"
"44200","4.319204330444336","4.319204330444336","4.319204330444336","3.9585514068603516","3.9585514068603516","3.9585514068603516"
"44300","4.415676116943359","4.415676116943359","4.415676116943359","4.079620838165283","4.079620838165283","4.079620838165283"
"44400","4.112546443939209","4.112546443939209","4.112546443939209","4.0054473876953125","4.0054473876953125","4.0054473876953125"
"44500","4.212100505828857","4.212100505828857","4.212100505828857","4.035818576812744","4.035818576812744","4.035818576812744"
"44600","4.338231563568115","4.338231563568115","4.338231563568115","4.248044967651367","4.248044967651367","4.248044967651367"
"44700","4.311929702758789","4.311929702758789","4.311929702758789","4.195249080657959","4.195249080657959","4.195249080657959"
"44800","4.285304069519043","4.285304069519043","4.285304069519043","4.112864971160889","4.112864971160889","4.112864971160889"
"44900","4.357462406158447","4.357462406158447","4.357462406158447","4.197014808654785","4.197014808654785","4.197014808654785"
"45000","4.082111358642578","4.082111358642578","4.082111358642578","3.9093496799468994","3.9093496799468994","3.9093496799468994"
"45100","4.04792594909668","4.04792594909668","4.04792594909668","4.136520862579346","4.136520862579346","4.136520862579346"
"45200","4.2955851554870605","4.2955851554870605","4.2955851554870605","4.069833278656006","4.069833278656006","4.069833278656006"
"45300","4.324885845184326","4.324885845184326","4.324885845184326","4.207875728607178","4.207875728607178","4.207875728607178"
"45400","4.340217590332031","4.340217590332031","4.340217590332031","4.139925003051758","4.139925003051758","4.139925003051758"
"45500","4.025152206420898","4.025152206420898","4.025152206420898","4.138087272644043","4.138087272644043","4.138087272644043"
"45600","4.173133850097656","4.173133850097656","4.173133850097656","4.1948466300964355","4.1948466300964355","4.1948466300964355"
"45700","4.057066440582275","4.057066440582275","4.057066440582275","4.005336284637451","4.005336284637451","4.005336284637451"
"45800","4.275022506713867","4.275022506713867","4.275022506713867","4.015634059906006","4.015634059906006","4.015634059906006"
"45900","4.313767433166504","4.313767433166504","4.313767433166504","4.043466567993164","4.043466567993164","4.043466567993164"
"46000","3.9173295497894287","3.9173295497894287","3.9173295497894287","3.6702237129211426","3.6702237129211426","3.6702237129211426"
"46100","4.156321048736572","4.156321048736572","4.156321048736572","4.194952964782715","4.194952964782715","4.194952964782715"
"46200","4.350404262542725","4.350404262542725","4.350404262542725","4.124584674835205","4.124584674835205","4.124584674835205"
"46300","4.273698806762695","4.273698806762695","4.273698806762695","4.2333760261535645","4.2333760261535645","4.2333760261535645"
"46400","4.146143436431885","4.146143436431885","4.146143436431885","4.1590118408203125","4.1590118408203125","4.1590118408203125"
"46500","4.343883991241455","4.343883991241455","4.343883991241455","3.844768762588501","3.844768762588501","3.844768762588501"
"46600","4.397322654724121","4.397322654724121","4.397322654724121","4.119489669799805","4.119489669799805","4.119489669799805"
"46700","4.32556676864624","4.32556676864624","4.32556676864624","4.005375862121582","4.005375862121582","4.005375862121582"
"46800","4.304293155670166","4.304293155670166","4.304293155670166","4.142268180847168","4.142268180847168","4.142268180847168"
"46900","4.041281223297119","4.041281223297119","4.041281223297119","4.015744686126709","4.015744686126709","4.015744686126709"
"47000","4.146359920501709","4.146359920501709","4.146359920501709","4.022717475891113","4.022717475891113","4.022717475891113"
"47100","4.28465461730957","4.28465461730957","4.28465461730957","3.9456024169921875","3.9456024169921875","3.9456024169921875"
"47200","4.239853382110596","4.239853382110596","4.239853382110596","4.211954593658447","4.211954593658447","4.211954593658447"
"47300","4.400959014892578","4.400959014892578","4.400959014892578","3.8949480056762695","3.8949480056762695","3.8949480056762695"
"47400","4.21034049987793","4.21034049987793","4.21034049987793","4.170232772827148","4.170232772827148","4.170232772827148"
"47500","4.3271026611328125","4.3271026611328125","4.3271026611328125","4.011717796325684","4.011717796325684","4.011717796325684"
"47600","4.266637325286865","4.266637325286865","4.266637325286865","4.09188175201416","4.09188175201416","4.09188175201416"
"47700","4.344851016998291","4.344851016998291","4.344851016998291","4.228738784790039","4.228738784790039","4.228738784790039"
"47800","4.143463134765625","4.143463134765625","4.143463134765625","4.21439790725708","4.21439790725708","4.21439790725708"
"47900","4.037945747375488","4.037945747375488","4.037945747375488","3.8594417572021484","3.8594417572021484","3.8594417572021484"
"48000","4.1267313957214355","4.1267313957214355","4.1267313957214355","3.726078987121582","3.726078987121582","3.726078987121582"
"48100","4.136871337890625","4.136871337890625","4.136871337890625","4.218223571777344","4.218223571777344","4.218223571777344"
"48200","4.170230388641357","4.170230388641357","4.170230388641357","3.9311916828155518","3.9311916828155518","3.9311916828155518"
"48300","4.155242443084717","4.155242443084717","4.155242443084717","4.047736167907715","4.047736167907715","4.047736167907715"
"48400","4.2874250411987305","4.2874250411987305","4.2874250411987305","4.197201251983643","4.197201251983643","4.197201251983643"
"48500","4.3549957275390625","4.3549957275390625","4.3549957275390625","4.223768711090088","4.223768711090088","4.223768711090088"
"48600","4.20854377746582","4.20854377746582","4.20854377746582","3.9090404510498047","3.9090404510498047","3.9090404510498047"
"48700","4.250668048858643","4.250668048858643","4.250668048858643","4.158203125","4.158203125","4.158203125"
"48800","4.31303071975708","4.31303071975708","4.31303071975708","4.01443338394165","4.01443338394165","4.01443338394165"
"48900","4.272924900054932","4.272924900054932","4.272924900054932","4.125726699829102","4.125726699829102","4.125726699829102"
"49000","4.335838794708252","4.335838794708252","4.335838794708252","3.9875340461730957","3.9875340461730957","3.9875340461730957"
"49100","4.326196193695068","4.326196193695068","4.326196193695068","4.1433305740356445","4.1433305740356445","4.1433305740356445"
"49200","4.379182815551758","4.379182815551758","4.379182815551758","4.240285396575928","4.240285396575928","4.240285396575928"
"49300","4.359457492828369","4.359457492828369","4.359457492828369","4.096292972564697","4.096292972564697","4.096292972564697"
"49400","4.319965362548828","4.319965362548828","4.319965362548828","4.2016215324401855","4.2016215324401855","4.2016215324401855"
"49500","4.270055770874023","4.270055770874023","4.270055770874023","4.2482194900512695","4.2482194900512695","4.2482194900512695"
"49600","4.315976619720459","4.315976619720459","4.315976619720459","4.20934534072876","4.20934534072876","4.20934534072876"
"49700","4.244692325592041","4.244692325592041","4.244692325592041","4.116147994995117","4.116147994995117","4.116147994995117"
"49800","4.1111674308776855","4.1111674308776855","4.1111674308776855","4.2305006980896","4.2305006980896","4.2305006980896"
"49900","4.297658443450928","4.297658443450928","4.297658443450928","3.937592029571533","3.937592029571533","3.937592029571533"
"50000","4.370365619659424","4.370365619659424","4.370365619659424","4.049679756164551","4.049679756164551","4.049679756164551"
"50100","4.21081018447876","4.21081018447876","4.21081018447876","4.1875996589660645","4.1875996589660645","4.1875996589660645"
"50200","4.153976917266846","4.153976917266846","4.153976917266846","4.200285911560059","4.200285911560059","4.200285911560059"
"50300","4.199130058288574","4.199130058288574","4.199130058288574","3.9859163761138916","3.9859163761138916","3.9859163761138916"
"50400","4.038647174835205","4.038647174835205","4.038647174835205","4.176826477050781","4.176826477050781","4.176826477050781"
"50500","4.321596622467041","4.321596622467041","4.321596622467041","4.228640556335449","4.228640556335449","4.228640556335449"
"50600","4.3404622077941895","4.3404622077941895","4.3404622077941895","3.658301830291748","3.658301830291748","3.658301830291748"
"50700","4.196063995361328","4.196063995361328","4.196063995361328","4.018346309661865","4.018346309661865","4.018346309661865"
"50800","3.7797603607177734","3.7797603607177734","3.7797603607177734","4.176420211791992","4.176420211791992","4.176420211791992"
"50900","3.966132164001465","3.966132164001465","3.966132164001465","4.135376930236816","4.135376930236816","4.135376930236816"
"51000","4.1259026527404785","4.1259026527404785","4.1259026527404785","4.1844024658203125","4.1844024658203125","4.1844024658203125"
"51100","4.245712757110596","4.245712757110596","4.245712757110596","4.120819568634033","4.120819568634033","4.120819568634033"
"51200","4.00517463684082","4.00517463684082","4.00517463684082","4.107840538024902","4.107840538024902","4.107840538024902"
"51300","4.374523162841797","4.374523162841797","4.374523162841797","4.1176958084106445","4.1176958084106445","4.1176958084106445"
"51400","4.2997589111328125","4.2997589111328125","4.2997589111328125","4.064237117767334","4.064237117767334","4.064237117767334"
"51500","4.378667831420898","4.378667831420898","4.378667831420898","4.2308244705200195","4.2308244705200195","4.2308244705200195"
"51600","3.8392491340637207","3.8392491340637207","3.8392491340637207","3.7785747051239014","3.7785747051239014","3.7785747051239014"
"51700","3.723417043685913","3.723417043685913","3.723417043685913","4.077938079833984","4.077938079833984","4.077938079833984"
