"Step","base_model - loss","base_model - loss__MIN","base_model - loss__MAX"
"47600","4.334917068481445","4.334917068481445","4.334917068481445"
"47700","4.428292274475098","4.428292274475098","4.428292274475098"
"47800","4.426385879516602","4.426385879516602","4.426385879516602"
"47900","4.483415126800537","4.483415126800537","4.483415126800537"
"48000","4.477244853973389","4.477244853973389","4.477244853973389"
"48100","4.485713958740234","4.485713958740234","4.485713958740234"
"48200","4.508501052856445","4.508501052856445","4.508501052856445"
"48300","4.2528276443481445","4.2528276443481445","4.2528276443481445"
"48400","4.43634033203125","4.43634033203125","4.43634033203125"
"48500","4.451048374176025","4.451048374176025","4.451048374176025"
"48600","4.468475818634033","4.468475818634033","4.468475818634033"
"48700","4.380594730377197","4.380594730377197","4.380594730377197"
"48800","4.564416408538818","4.564416408538818","4.564416408538818"
"48900","4.395249366760254","4.395249366760254","4.395249366760254"
"49000","4.489396572113037","4.489396572113037","4.489396572113037"
"49100","4.336662769317627","4.336662769317627","4.336662769317627"
"49200","4.106198310852051","4.106198310852051","4.106198310852051"
"49300","4.173168182373047","4.173168182373047","4.173168182373047"
"49400","4.6025543212890625","4.6025543212890625","4.6025543212890625"
"49500","4.563691139221191","4.563691139221191","4.563691139221191"
"49600","4.417132377624512","4.417132377624512","4.417132377624512"
"49700","4.473858833312988","4.473858833312988","4.473858833312988"
"49800","4.6141357421875","4.6141357421875","4.6141357421875"
"49900","4.404706001281738","4.404706001281738","4.404706001281738"
"50000","3.9278600215911865","3.9278600215911865","3.9278600215911865"
"50100","4.273810386657715","4.273810386657715","4.273810386657715"
"50200","4.1357831954956055","4.1357831954956055","4.1357831954956055"
"50300","4.314515590667725","4.314515590667725","4.314515590667725"
"50400","4.483261585235596","4.483261585235596","4.483261585235596"
"50500","4.293410778045654","4.293410778045654","4.293410778045654"
"50600","4.516490936279297","4.516490936279297","4.516490936279297"
"50700","4.576566696166992","4.576566696166992","4.576566696166992"
"50800","4.421926021575928","4.421926021575928","4.421926021575928"
"50900","4.404314994812012","4.404314994812012","4.404314994812012"
"51000","4.298105716705322","4.298105716705322","4.298105716705322"
"51100","4.361607074737549","4.361607074737549","4.361607074737549"
"51200","4.51032018661499","4.51032018661499","4.51032018661499"
"51300","4.452386379241943","4.452386379241943","4.452386379241943"
"51400","4.428315162658691","4.428315162658691","4.428315162658691"
"51500","4.1500935554504395","4.1500935554504395","4.1500935554504395"
"51600","4.4076762199401855","4.4076762199401855","4.4076762199401855"
"51700","4.443860054016113","4.443860054016113","4.443860054016113"
"51800","4.524898052215576","4.524898052215576","4.524898052215576"
"51900","4.416912078857422","4.416912078857422","4.416912078857422"
"52000","4.212381362915039","4.212381362915039","4.212381362915039"
"52100","4.502531051635742","4.502531051635742","4.502531051635742"
"52200","4.378936767578125","4.378936767578125","4.378936767578125"
"52300","4.4664106369018555","4.4664106369018555","4.4664106369018555"
"52400","4.436031818389893","4.436031818389893","4.436031818389893"
"52500","4.5588459968566895","4.5588459968566895","4.5588459968566895"
"52600","4.58344030380249","4.58344030380249","4.58344030380249"
"52700","4.332345962524414","4.332345962524414","4.332345962524414"
"52800","4.576714038848877","4.576714038848877","4.576714038848877"
"52900","4.176015853881836","4.176015853881836","4.176015853881836"
"53000","4.2643208503723145","4.2643208503723145","4.2643208503723145"
"53100","4.432159423828125","4.432159423828125","4.432159423828125"
"53200","4.21521520614624","4.21521520614624","4.21521520614624"
"53300","4.444824695587158","4.444824695587158","4.444824695587158"
"53400","4.4761128425598145","4.4761128425598145","4.4761128425598145"
"53500","4.458385467529297","4.458385467529297","4.458385467529297"
"53600","4.438887119293213","4.438887119293213","4.438887119293213"
"53700","4.145743370056152","4.145743370056152","4.145743370056152"
"53800","4.383853912353516","4.383853912353516","4.383853912353516"
"53900","4.468682765960693","4.468682765960693","4.468682765960693"
"54000","4.1455488204956055","4.1455488204956055","4.1455488204956055"
"54100","4.4988908767700195","4.4988908767700195","4.4988908767700195"
"54200","4.360943794250488","4.360943794250488","4.360943794250488"
"54300","4.546717166900635","4.546717166900635","4.546717166900635"
"54400","4.55820369720459","4.55820369720459","4.55820369720459"
"54500","4.494502067565918","4.494502067565918","4.494502067565918"
"54600","4.431469440460205","4.431469440460205","4.431469440460205"
"54700","4.252925395965576","4.252925395965576","4.252925395965576"
"54800","4.519550323486328","4.519550323486328","4.519550323486328"
"54900","4.436208248138428","4.436208248138428","4.436208248138428"
"55000","4.392579555511475","4.392579555511475","4.392579555511475"
"55100","4.627808570861816","4.627808570861816","4.627808570861816"
"55200","4.274905681610107","4.274905681610107","4.274905681610107"
"55300","4.433793067932129","4.433793067932129","4.433793067932129"
"55400","4.279319763183594","4.279319763183594","4.279319763183594"
"55500","4.451446533203125","4.451446533203125","4.451446533203125"
"55600","4.420912265777588","4.420912265777588","4.420912265777588"
"55700","4.589887619018555","4.589887619018555","4.589887619018555"
"55800","4.414499282836914","4.414499282836914","4.414499282836914"
"55900","4.526647567749023","4.526647567749023","4.526647567749023"
"56000","4.432027816772461","4.432027816772461","4.432027816772461"
"56100","4.462559700012207","4.462559700012207","4.462559700012207"
"56200","4.420956134796143","4.420956134796143","4.420956134796143"
"56300","4.464659214019775","4.464659214019775","4.464659214019775"
"56400","4.430136680603027","4.430136680603027","4.430136680603027"
"56500","4.514495372772217","4.514495372772217","4.514495372772217"
"56600","4.583933353424072","4.583933353424072","4.583933353424072"
"56700","4.478758335113525","4.478758335113525","4.478758335113525"
"56800","4.458109378814697","4.458109378814697","4.458109378814697"
"56900","3.945531129837036","3.945531129837036","3.945531129837036"
"57000","3.9852254390716553","3.9852254390716553","3.9852254390716553"
"57100","4.44027042388916","4.44027042388916","4.44027042388916"
"57200","4.276242733001709","4.276242733001709","4.276242733001709"
"57300","4.473380088806152","4.473380088806152","4.473380088806152"
"57400","4.505731582641602","4.505731582641602","4.505731582641602"
"57500","4.248396873474121","4.248396873474121","4.248396873474121"
"57600","4.4981913566589355","4.4981913566589355","4.4981913566589355"
"57700","4.5333781242370605","4.5333781242370605","4.5333781242370605"
"57800","4.363593578338623","4.363593578338623","4.363593578338623"
"57900","4.445522785186768","4.445522785186768","4.445522785186768"
"58000","4.191077709197998","4.191077709197998","4.191077709197998"
"58100","4.376102447509766","4.376102447509766","4.376102447509766"
"58200","4.41619873046875","4.41619873046875","4.41619873046875"
"58300","4.492412567138672","4.492412567138672","4.492412567138672"
"58400","4.401844024658203","4.401844024658203","4.401844024658203"
"58500","4.390521049499512","4.390521049499512","4.390521049499512"
"58600","4.240945339202881","4.240945339202881","4.240945339202881"
"58700","4.425096035003662","4.425096035003662","4.425096035003662"
"58800","4.382418155670166","4.382418155670166","4.382418155670166"
"58900","4.497641563415527","4.497641563415527","4.497641563415527"
"59000","4.3918070793151855","4.3918070793151855","4.3918070793151855"
"59100","4.407378196716309","4.407378196716309","4.407378196716309"
"59200","4.41015100479126","4.41015100479126","4.41015100479126"
"59300","4.439090728759766","4.439090728759766","4.439090728759766"
"59400","4.431968688964844","4.431968688964844","4.431968688964844"
"59500","4.144660949707031","4.144660949707031","4.144660949707031"
"59600","4.567165374755859","4.567165374755859","4.567165374755859"
"59700","4.280799388885498","4.280799388885498","4.280799388885498"
"59800","4.473266124725342","4.473266124725342","4.473266124725342"
"59900","4.589192867279053","4.589192867279053","4.589192867279053"
"60000","4.440974712371826","4.440974712371826","4.440974712371826"
"60100","4.4326066970825195","4.4326066970825195","4.4326066970825195"
"60200","4.502317428588867","4.502317428588867","4.502317428588867"
"60300","4.280257225036621","4.280257225036621","4.280257225036621"
"60400","4.462383270263672","4.462383270263672","4.462383270263672"
"60500","4.475458145141602","4.475458145141602","4.475458145141602"
"60600","4.15965461730957","4.15965461730957","4.15965461730957"
"60700","4.277338027954102","4.277338027954102","4.277338027954102"
"60800","4.480788230895996","4.480788230895996","4.480788230895996"
"60900","4.407826900482178","4.407826900482178","4.407826900482178"
"61000","4.276405334472656","4.276405334472656","4.276405334472656"
"61100","4.442445755004883","4.442445755004883","4.442445755004883"
"61200","4.394655227661133","4.394655227661133","4.394655227661133"
"61300","4.251983165740967","4.251983165740967","4.251983165740967"
"61400","4.354567050933838","4.354567050933838","4.354567050933838"
"61500","4.432592868804932","4.432592868804932","4.432592868804932"
"61600","4.406977653503418","4.406977653503418","4.406977653503418"
"61700","4.324520111083984","4.324520111083984","4.324520111083984"
"61800","4.402034759521484","4.402034759521484","4.402034759521484"
"61900","4.353340148925781","4.353340148925781","4.353340148925781"
"62000","4.307082653045654","4.307082653045654","4.307082653045654"
"62100","4.174559593200684","4.174559593200684","4.174559593200684"
"62200","4.217496871948242","4.217496871948242","4.217496871948242"
"62300","4.4527788162231445","4.4527788162231445","4.4527788162231445"
"62400","4.157207489013672","4.157207489013672","4.157207489013672"
"62500","4.389432907104492","4.389432907104492","4.389432907104492"
"62600","4.4120283126831055","4.4120283126831055","4.4120283126831055"
"62700","4.4225993156433105","4.4225993156433105","4.4225993156433105"
"62800","4.3096923828125","4.3096923828125","4.3096923828125"
"62900","3.9553487300872803","3.9553487300872803","3.9553487300872803"
"63000","4.444095134735107","4.444095134735107","4.444095134735107"
"63100","4.380352973937988","4.380352973937988","4.380352973937988"
"63200","4.3906755447387695","4.3906755447387695","4.3906755447387695"
"63300","4.493777751922607","4.493777751922607","4.493777751922607"
"63400","4.200814723968506","4.200814723968506","4.200814723968506"
"63500","4.184825897216797","4.184825897216797","4.184825897216797"
"63600","4.288679122924805","4.288679122924805","4.288679122924805"
"63700","4.457490921020508","4.457490921020508","4.457490921020508"
"63800","4.412698268890381","4.412698268890381","4.412698268890381"
"63900","4.442018508911133","4.442018508911133","4.442018508911133"
"64000","4.265681743621826","4.265681743621826","4.265681743621826"
"64100","4.364961624145508","4.364961624145508","4.364961624145508"
"64200","4.233391284942627","4.233391284942627","4.233391284942627"
"64300","4.4591288566589355","4.4591288566589355","4.4591288566589355"
"64400","4.434633255004883","4.434633255004883","4.434633255004883"
"64500","4.47000789642334","4.47000789642334","4.47000789642334"
"64600","4.300539016723633","4.300539016723633","4.300539016723633"
"64700","4.238876819610596","4.238876819610596","4.238876819610596"
"64800","4.467538833618164","4.467538833618164","4.467538833618164"
"64900","4.484346866607666","4.484346866607666","4.484346866607666"
"65000","4.431972503662109","4.431972503662109","4.431972503662109"
"65100","4.2229108810424805","4.2229108810424805","4.2229108810424805"
"65200","4.305653095245361","4.305653095245361","4.305653095245361"
"65300","4.3624587059021","4.3624587059021","4.3624587059021"
"65400","4.362277507781982","4.362277507781982","4.362277507781982"
"65500","4.4092488288879395","4.4092488288879395","4.4092488288879395"
"65600","4.510551929473877","4.510551929473877","4.510551929473877"
"65700","3.753355026245117","3.753355026245117","3.753355026245117"
"65800","4.449940204620361","4.449940204620361","4.449940204620361"
"65900","4.452066898345947","4.452066898345947","4.452066898345947"
"66000","4.540511131286621","4.540511131286621","4.540511131286621"
"66100","4.226534843444824","4.226534843444824","4.226534843444824"
"66200","4.2209014892578125","4.2209014892578125","4.2209014892578125"
"66300","4.435806751251221","4.435806751251221","4.435806751251221"
"66400","4.4386420249938965","4.4386420249938965","4.4386420249938965"
"66500","4.374589443206787","4.374589443206787","4.374589443206787"
"66600","4.258204936981201","4.258204936981201","4.258204936981201"
"66700","4.419918060302734","4.419918060302734","4.419918060302734"
"66800","4.4614691734313965","4.4614691734313965","4.4614691734313965"
"66900","4.28439474105835","4.28439474105835","4.28439474105835"
"67000","4.17817497253418","4.17817497253418","4.17817497253418"
"67100","4.390778064727783","4.390778064727783","4.390778064727783"
"67200","4.320844650268555","4.320844650268555","4.320844650268555"
"67300","4.552380561828613","4.552380561828613","4.552380561828613"
"67400","4.416356563568115","4.416356563568115","4.416356563568115"
"67500","4.204633712768555","4.204633712768555","4.204633712768555"
"67600","4.418395042419434","4.418395042419434","4.418395042419434"
"67700","4.400240421295166","4.400240421295166","4.400240421295166"
"67800","4.394435405731201","4.394435405731201","4.394435405731201"
"67900","4.181331634521484","4.181331634521484","4.181331634521484"
"68000","4.3971734046936035","4.3971734046936035","4.3971734046936035"
"68100","4.436227798461914","4.436227798461914","4.436227798461914"
"68200","4.2997846603393555","4.2997846603393555","4.2997846603393555"
"68300","4.355724334716797","4.355724334716797","4.355724334716797"
"68400","4.41851806640625","4.41851806640625","4.41851806640625"
"68500","4.4599456787109375","4.4599456787109375","4.4599456787109375"
"68600","4.304731369018555","4.304731369018555","4.304731369018555"
"68700","4.454708099365234","4.454708099365234","4.454708099365234"
"68800","4.442673206329346","4.442673206329346","4.442673206329346"
"68900","4.349279403686523","4.349279403686523","4.349279403686523"
"69000","4.358449935913086","4.358449935913086","4.358449935913086"
"69100","4.260470390319824","4.260470390319824","4.260470390319824"
"69200","4.37489128112793","4.37489128112793","4.37489128112793"
"69300","4.474188327789307","4.474188327789307","4.474188327789307"
"69400","4.388746738433838","4.388746738433838","4.388746738433838"
"69500","4.391962051391602","4.391962051391602","4.391962051391602"
"69600","4.397403717041016","4.397403717041016","4.397403717041016"
"69700","4.4205827713012695","4.4205827713012695","4.4205827713012695"
"69800","4.477250099182129","4.477250099182129","4.477250099182129"
"69900","4.423163414001465","4.423163414001465","4.423163414001465"
"70000","4.418547630310059","4.418547630310059","4.418547630310059"
"70100","4.295337200164795","4.295337200164795","4.295337200164795"
"70200","4.399662971496582","4.399662971496582","4.399662971496582"
"70300","4.314571857452393","4.314571857452393","4.314571857452393"
"70400","4.3317551612854","4.3317551612854","4.3317551612854"
"70500","4.3630218505859375","4.3630218505859375","4.3630218505859375"
"70600","4.413959503173828","4.413959503173828","4.413959503173828"
"70700","4.34451961517334","4.34451961517334","4.34451961517334"
"70800","4.0844879150390625","4.0844879150390625","4.0844879150390625"
"70900","4.358761787414551","4.358761787414551","4.358761787414551"
"71000","4.4600958824157715","4.4600958824157715","4.4600958824157715"
"71100","4.420793056488037","4.420793056488037","4.420793056488037"
"71200","4.204217433929443","4.204217433929443","4.204217433929443"
"71300","4.392851829528809","4.392851829528809","4.392851829528809"
"71400","4.317676544189453","4.317676544189453","4.317676544189453"
"71500","4.076966762542725","4.076966762542725","4.076966762542725"
"71600","4.37781286239624","4.37781286239624","4.37781286239624"
"71700","4.387428283691406","4.387428283691406","4.387428283691406"
"71800","4.349173069000244","4.349173069000244","4.349173069000244"
"71900","4.4632158279418945","4.4632158279418945","4.4632158279418945"
"72000","4.192539691925049","4.192539691925049","4.192539691925049"
"72100","4.228485584259033","4.228485584259033","4.228485584259033"
"72200","4.283680438995361","4.283680438995361","4.283680438995361"
"72300","4.449074745178223","4.449074745178223","4.449074745178223"
"72400","4.437032699584961","4.437032699584961","4.437032699584961"
"72500","4.358730316162109","4.358730316162109","4.358730316162109"
"72600","4.2595953941345215","4.2595953941345215","4.2595953941345215"
"72700","4.363770484924316","4.363770484924316","4.363770484924316"
"72800","4.450621604919434","4.450621604919434","4.450621604919434"
"72900","4.414595603942871","4.414595603942871","4.414595603942871"
"73000","4.369540214538574","4.369540214538574","4.369540214538574"
"73100","4.425996780395508","4.425996780395508","4.425996780395508"
"73200","4.106561660766602","4.106561660766602","4.106561660766602"
"73300","4.316404819488525","4.316404819488525","4.316404819488525"
"73400","4.396607875823975","4.396607875823975","4.396607875823975"
"73500","4.481653690338135","4.481653690338135","4.481653690338135"
"73600","4.439629077911377","4.439629077911377","4.439629077911377"
"73700","4.439177989959717","4.439177989959717","4.439177989959717"
"73800","4.134757995605469","4.134757995605469","4.134757995605469"
"73900","4.447826862335205","4.447826862335205","4.447826862335205"
"74000","4.38923978805542","4.38923978805542","4.38923978805542"
"74100","4.223331451416016","4.223331451416016","4.223331451416016"
"74200","4.394822120666504","4.394822120666504","4.394822120666504"
"74300","4.304241180419922","4.304241180419922","4.304241180419922"
"74400","4.309324264526367","4.309324264526367","4.309324264526367"
"74500","4.263333797454834","4.263333797454834","4.263333797454834"
"74600","4.2021613121032715","4.2021613121032715","4.2021613121032715"
"74700","4.3502631187438965","4.3502631187438965","4.3502631187438965"
"74800","4.054998397827148","4.054998397827148","4.054998397827148"
"74900","4.410491466522217","4.410491466522217","4.410491466522217"
"75000","4.3474931716918945","4.3474931716918945","4.3474931716918945"
"75100","4.43527889251709","4.43527889251709","4.43527889251709"
"75200","4.344067573547363","4.344067573547363","4.344067573547363"
"75300","4.492911338806152","4.492911338806152","4.492911338806152"
"75400","3.9393041133880615","3.9393041133880615","3.9393041133880615"
"75500","4.197264671325684","4.197264671325684","4.197264671325684"
"75600","4.244245529174805","4.244245529174805","4.244245529174805"
"75700","4.396415710449219","4.396415710449219","4.396415710449219"
"75800","4.397432327270508","4.397432327270508","4.397432327270508"
"75900","4.430536270141602","4.430536270141602","4.430536270141602"
"76000","4.422944068908691","4.422944068908691","4.422944068908691"
"76100","4.373489856719971","4.373489856719971","4.373489856719971"
"76200","4.379326343536377","4.379326343536377","4.379326343536377"
"76300","4.212253570556641","4.212253570556641","4.212253570556641"
"76400","4.355113983154297","4.355113983154297","4.355113983154297"
"76500","4.00575590133667","4.00575590133667","4.00575590133667"
"76600","4.504728317260742","4.504728317260742","4.504728317260742"
"76700","4.369675636291504","4.369675636291504","4.369675636291504"
"76800","4.3925676345825195","4.3925676345825195","4.3925676345825195"
"76900","4.4369683265686035","4.4369683265686035","4.4369683265686035"
"77000","4.4250311851501465","4.4250311851501465","4.4250311851501465"
"77100","4.184516906738281","4.184516906738281","4.184516906738281"
"77200","4.134369373321533","4.134369373321533","4.134369373321533"
"77300","4.2322845458984375","4.2322845458984375","4.2322845458984375"
"77400","4.406493186950684","4.406493186950684","4.406493186950684"
"77500","4.365900993347168","4.365900993347168","4.365900993347168"
"77600","4.260955333709717","4.260955333709717","4.260955333709717"
"77700","4.399542808532715","4.399542808532715","4.399542808532715"
"77800","4.031257629394531","4.031257629394531","4.031257629394531"
"77900","4.381765365600586","4.381765365600586","4.381765365600586"
"78000","4.295578479766846","4.295578479766846","4.295578479766846"
"78100","4.34899377822876","4.34899377822876","4.34899377822876"
"78200","4.33899450302124","4.33899450302124","4.33899450302124"
"78300","4.396403789520264","4.396403789520264","4.396403789520264"
"78400","4.452620029449463","4.452620029449463","4.452620029449463"
"78500","4.454611301422119","4.454611301422119","4.454611301422119"
"78600","4.379700183868408","4.379700183868408","4.379700183868408"
"78700","4.187717437744141","4.187717437744141","4.187717437744141"
"78800","4.295516490936279","4.295516490936279","4.295516490936279"
"78900","4.38961935043335","4.38961935043335","4.38961935043335"
"79000","4.351545333862305","4.351545333862305","4.351545333862305"
"79100","4.379322528839111","4.379322528839111","4.379322528839111"
"79200","4.409473896026611","4.409473896026611","4.409473896026611"
"79300","4.312176704406738","4.312176704406738","4.312176704406738"
"79400","4.315854072570801","4.315854072570801","4.315854072570801"
"79500","4.266740798950195","4.266740798950195","4.266740798950195"
"79600","4.218912601470947","4.218912601470947","4.218912601470947"
"79700","4.3838114738464355","4.3838114738464355","4.3838114738464355"
"79800","4.419866561889648","4.419866561889648","4.419866561889648"
"79900","4.380739212036133","4.380739212036133","4.380739212036133"
"80000","4.313195705413818","4.313195705413818","4.313195705413818"
"80100","4.381159782409668","4.381159782409668","4.381159782409668"
"80200","4.198840618133545","4.198840618133545","4.198840618133545"
"80300","4.286756992340088","4.286756992340088","4.286756992340088"
"80400","4.326873302459717","4.326873302459717","4.326873302459717"
"80500","4.525426864624023","4.525426864624023","4.525426864624023"
"80600","4.3086957931518555","4.3086957931518555","4.3086957931518555"
"80700","4.29014253616333","4.29014253616333","4.29014253616333"
"80800","4.3089919090271","4.3089919090271","4.3089919090271"
"80900","4.4162397384643555","4.4162397384643555","4.4162397384643555"
"81000","4.379377365112305","4.379377365112305","4.379377365112305"
"81100","4.201761722564697","4.201761722564697","4.201761722564697"
"81200","3.9777579307556152","3.9777579307556152","3.9777579307556152"
"81300","4.097482681274414","4.097482681274414","4.097482681274414"
"81400","4.345841884613037","4.345841884613037","4.345841884613037"
"81500","4.22853422164917","4.22853422164917","4.22853422164917"
"81600","4.425154685974121","4.425154685974121","4.425154685974121"
"81700","4.350668430328369","4.350668430328369","4.350668430328369"
"81800","4.199126243591309","4.199126243591309","4.199126243591309"
"81900","4.322399139404297","4.322399139404297","4.322399139404297"
"82000","4.086419582366943","4.086419582366943","4.086419582366943"
"82100","4.400862693786621","4.400862693786621","4.400862693786621"
"82200","4.385235786437988","4.385235786437988","4.385235786437988"
"82300","4.1830620765686035","4.1830620765686035","4.1830620765686035"
"82400","4.470117568969727","4.470117568969727","4.470117568969727"
"82500","4.159881591796875","4.159881591796875","4.159881591796875"
"82600","4.368321418762207","4.368321418762207","4.368321418762207"
"82700","4.28721284866333","4.28721284866333","4.28721284866333"
"82800","4.3730292320251465","4.3730292320251465","4.3730292320251465"
"82900","4.344905853271484","4.344905853271484","4.344905853271484"
"83000","4.086868762969971","4.086868762969971","4.086868762969971"
"83100","4.392155170440674","4.392155170440674","4.392155170440674"
"83200","4.312950134277344","4.312950134277344","4.312950134277344"
"83300","4.404116153717041","4.404116153717041","4.404116153717041"
"83400","4.285746097564697","4.285746097564697","4.285746097564697"
"83500","4.1290435791015625","4.1290435791015625","4.1290435791015625"
"83600","4.177779197692871","4.177779197692871","4.177779197692871"
"83700","4.356084823608398","4.356084823608398","4.356084823608398"
"83800","4.387842178344727","4.387842178344727","4.387842178344727"
"83900","4.4087138175964355","4.4087138175964355","4.4087138175964355"
"84000","4.137716770172119","4.137716770172119","4.137716770172119"
"84100","4.23106575012207","4.23106575012207","4.23106575012207"
"84200","4.26718282699585","4.26718282699585","4.26718282699585"
"84300","4.309476852416992","4.309476852416992","4.309476852416992"
"84400","4.39169454574585","4.39169454574585","4.39169454574585"
"84500","4.219881534576416","4.219881534576416","4.219881534576416"
"84600","4.332739353179932","4.332739353179932","4.332739353179932"
"84700","4.377743721008301","4.377743721008301","4.377743721008301"
"84800","4.408809661865234","4.408809661865234","4.408809661865234"
"84900","4.354806423187256","4.354806423187256","4.354806423187256"
"85000","4.275229454040527","4.275229454040527","4.275229454040527"
"85100","3.9468178749084473","3.9468178749084473","3.9468178749084473"
"85200","4.382373332977295","4.382373332977295","4.382373332977295"
"85300","4.13627815246582","4.13627815246582","4.13627815246582"
"85400","4.325021743774414","4.325021743774414","4.325021743774414"
"85500","4.396953105926514","4.396953105926514","4.396953105926514"
"85600","4.175756454467773","4.175756454467773","4.175756454467773"
"85700","4.361936569213867","4.361936569213867","4.361936569213867"
"85800","4.33505392074585","4.33505392074585","4.33505392074585"
"85900","4.290230751037598","4.290230751037598","4.290230751037598"
"86000","4.348317623138428","4.348317623138428","4.348317623138428"
"86100","3.8491342067718506","3.8491342067718506","3.8491342067718506"
"86200","4.0713791847229","4.0713791847229","4.0713791847229"
"86300","4.396312713623047","4.396312713623047","4.396312713623047"
"86400","4.41032600402832","4.41032600402832","4.41032600402832"
"86500","4.369022369384766","4.369022369384766","4.369022369384766"
"86600","4.407753944396973","4.407753944396973","4.407753944396973"
"86700","4.1909379959106445","4.1909379959106445","4.1909379959106445"
"86800","4.362979888916016","4.362979888916016","4.362979888916016"
"86900","4.312729358673096","4.312729358673096","4.312729358673096"
"87000","4.335747718811035","4.335747718811035","4.335747718811035"
"87100","4.058550834655762","4.058550834655762","4.058550834655762"
"87200","4.183652877807617","4.183652877807617","4.183652877807617"
"87300","4.326837539672852","4.326837539672852","4.326837539672852"
"87400","4.330698490142822","4.330698490142822","4.330698490142822"
"87500","4.047986030578613","4.047986030578613","4.047986030578613"
"87600","4.2945942878723145","4.2945942878723145","4.2945942878723145"
"87700","4.094925880432129","4.094925880432129","4.094925880432129"
"87800","4.3028340339660645","4.3028340339660645","4.3028340339660645"
"87900","4.367851257324219","4.367851257324219","4.367851257324219"
"88000","4.362387657165527","4.362387657165527","4.362387657165527"
"88100","4.355586528778076","4.355586528778076","4.355586528778076"
"88200","4.282586574554443","4.282586574554443","4.282586574554443"
"88300","4.343266487121582","4.343266487121582","4.343266487121582"
"88400","4.3292107582092285","4.3292107582092285","4.3292107582092285"
"88500","4.349595069885254","4.349595069885254","4.349595069885254"
"88600","4.365075588226318","4.365075588226318","4.365075588226318"
"88700","4.355799674987793","4.355799674987793","4.355799674987793"
"88800","3.9664127826690674","3.9664127826690674","3.9664127826690674"
"88900","4.377364635467529","4.377364635467529","4.377364635467529"
"89000","4.061241626739502","4.061241626739502","4.061241626739502"
"89100","4.388419151306152","4.388419151306152","4.388419151306152"
"89200","4.229100227355957","4.229100227355957","4.229100227355957"
"89300","4.036675453186035","4.036675453186035","4.036675453186035"
"89400","4.383026123046875","4.383026123046875","4.383026123046875"
"89500","4.3517560958862305","4.3517560958862305","4.3517560958862305"
"89600","4.399460792541504","4.399460792541504","4.399460792541504"
"89700","4.302934646606445","4.302934646606445","4.302934646606445"
"89800","4.285142421722412","4.285142421722412","4.285142421722412"
"89900","4.282297134399414","4.282297134399414","4.282297134399414"
"90000","4.324911594390869","4.324911594390869","4.324911594390869"
"90100","4.302723407745361","4.302723407745361","4.302723407745361"
"90200","4.3814496994018555","4.3814496994018555","4.3814496994018555"
"90300","4.237668037414551","4.237668037414551","4.237668037414551"
"90400","4.372379779815674","4.372379779815674","4.372379779815674"
"90500","4.375374794006348","4.375374794006348","4.375374794006348"
"90600","4.295784950256348","4.295784950256348","4.295784950256348"
"90700","4.345536231994629","4.345536231994629","4.345536231994629"
"90800","4.314005374908447","4.314005374908447","4.314005374908447"
"90900","4.444080829620361","4.444080829620361","4.444080829620361"
"91000","4.397313594818115","4.397313594818115","4.397313594818115"
"91100","4.383224964141846","4.383224964141846","4.383224964141846"
"91200","4.309859752655029","4.309859752655029","4.309859752655029"
"91300","4.32511043548584","4.32511043548584","4.32511043548584"
"91400","4.371557235717773","4.371557235717773","4.371557235717773"
"91500","4.339434623718262","4.339434623718262","4.339434623718262"
"91600","4.116673946380615","4.116673946380615","4.116673946380615"
"91700","4.403639793395996","4.403639793395996","4.403639793395996"
"91800","4.361233711242676","4.361233711242676","4.361233711242676"
"91900","4.385910987854004","4.385910987854004","4.385910987854004"
"92000","4.371686935424805","4.371686935424805","4.371686935424805"
"92100","4.3520073890686035","4.3520073890686035","4.3520073890686035"
"92200","4.165747165679932","4.165747165679932","4.165747165679932"
"92300","4.21196174621582","4.21196174621582","4.21196174621582"
"92400","4.35722541809082","4.35722541809082","4.35722541809082"
"92500","3.924208402633667","3.924208402633667","3.924208402633667"
"92600","3.9397428035736084","3.9397428035736084","3.9397428035736084"
"92700","4.157298564910889","4.157298564910889","4.157298564910889"
"92800","4.326900482177734","4.326900482177734","4.326900482177734"
"92900","4.243671417236328","4.243671417236328","4.243671417236328"
"93000","4.354441165924072","4.354441165924072","4.354441165924072"
"93100","4.35189962387085","4.35189962387085","4.35189962387085"
"93200","4.222221851348877","4.222221851348877","4.222221851348877"
"93300","4.265000343322754","4.265000343322754","4.265000343322754"
"93400","4.343682289123535","4.343682289123535","4.343682289123535"
"93500","4.291346549987793","4.291346549987793","4.291346549987793"
"93600","4.317389488220215","4.317389488220215","4.317389488220215"
"93700","4.3479204177856445","4.3479204177856445","4.3479204177856445"
"93800","4.1913981437683105","4.1913981437683105","4.1913981437683105"
"93900","4.3008623123168945","4.3008623123168945","4.3008623123168945"
"94000","3.6686582565307617","3.6686582565307617","3.6686582565307617"
"94100","4.181978702545166","4.181978702545166","4.181978702545166"
"94200","4.3264312744140625","4.3264312744140625","4.3264312744140625"
"94300","4.168937683105469","4.168937683105469","4.168937683105469"
"94400","4.329598426818848","4.329598426818848","4.329598426818848"
"94500","4.321530818939209","4.321530818939209","4.321530818939209"
"94600","4.4173197746276855","4.4173197746276855","4.4173197746276855"
"94700","4.347270965576172","4.347270965576172","4.347270965576172"
"94800","4.347960472106934","4.347960472106934","4.347960472106934"
"94900","4.232501029968262","4.232501029968262","4.232501029968262"
