resynth_path,model,category,method,grouping,pair,instrument,alpha,distance
./results_reordered/from_scratch/resynthesis/tpt_vn,from_scratch,resynthesis,,,,tpt_vn,,0.055524187495500144
./results_reordered/from_scratch/output/unordered_pairs/tpt_vn/intermediate_alphas,from_scratch,output,output,unordered_pairs,tpt_vn,,intermediate_alphas,1.0272669810098236
