resynth_path,model,category,method,grouping,pair,instrument,alpha,distance
./results_reordered/from_scratch/resynthesis/fl_tpt,from_scratch,resynthesis,,,,fl_tpt,,0.6856400419599886
./results_reordered/from_scratch/output/unordered_pairs/fl_tpt/intermediate_alphas,from_scratch,output,output,unordered_pairs,fl_tpt,,intermediate_alphas,0.5898551527008138
